2	3	22.66	0.02267392102821741	0.7388999090133239	0.414965986395	0.09286951431730854	0.01
2	3	22.66	0.025160352831043894	0.799465475325512	0.448979591837	0.07582793622127428	0.01
2	3	22.66	0.028589549696584518	0.8782007115320687	0.493197278912	0.058211852044229705	0.01
2	3	22.66	0.031392394245531315	0.9387662778442568	0.527210884354	0.0485072443250074	0.01
2	3	22.66	0.034963835784818514	1.01144495741817	0.568027210884	0.03801017738554891	0.01
2	3	22.66	0.03878466687023573	1.0841236369938643	0.608843537415	0.030156488130973432	0.01
2	3	22.66	0.04288195439254907	1.1568023165695582	0.649659863946	0.022066897879067453	0.01
2	3	22.66	0.0469071655407554	1.223424439512609	0.687074829932	0.017350879459863966	0.01
2	3	22.66	0.05162547368610545	1.296103119088303	0.727891156463	0.014648577857789514	0.01
2	3	22.66	0.0567254478187609	1.3687817986622164	0.768707482993	0.011638045531389618	0.01
2	3	22.66	0.06130155216901496	1.4293473649744044	0.802721088435	0.00907500963431933	0.01
2	3	22.66	0.06723266696109977	1.5020260445500986	0.843537414966	0.006633048500845301	0.01
2	3	22.66	0.07258606003864497	1.562591610862287	0.877551020408	0.006115785467247912	0.01
2	3	22.66	0.08079830418418596	1.6473834036997062	0.925170068027	0.0057846205595987535	0.01
2	3	22.66	0.08792376266498075	1.7140055266445373	0.962585034014	0.004804855527506637	0.01
2	3	22.66	0.09499367196304646	1.7745710929567255	0.996598639456	0.003421937067713561	0.01
2	3	22.66	0.10516006210743636	1.8533063291615015	1.04081632653	0.0036065041660449993	0.01
2	3	22.66	0.11476607865541023	1.9199284521116748	1.07823129252	0.0033980518739433665	0.01
2	3	22.66	0.12648969897370704	1.9926071316855885	1.11904761905	0.0030004872814263697	0.01
2	3	22.66	0.13858925840623332	2.0592292546179554	1.15646258503	0.0024076800073185075	0.01
2	3	22.66	0.15223916132207507	2.1258513775681283	1.19387755102	0.002291888390139046	0.01
2	3	22.66	0.17081047821913686	2.2045866137835888	1.2380952381	0.001846692704794693	0.01
2	3	22.66	0.1873057547532417	2.2651521800922154	1.27210884354	0.0014776516982383816	0.01
2	3	22.66	0.21028576938596058	2.337830859666129	1.31292517007	0.0010024001954614704	0.01
2	3	22.66	0.23520523329414394	2.4044529825984955	1.35034013605	0.0008972519777376473	0.01
2	3	22.66	0.2678893555689151	2.477131662190215	1.39115646259	0.0005791389109605044	0.01
2	3	22.66	0.30828672447526256	2.549810341764129	1.43197278912	0.0005696071300674293	0.01
2	3	22.66	0.3594930390516734	2.6224890213380423	1.47278911565	0.000466323654788514	0.01
2	3	22.66	0.4201504867223748	2.689111144270409	1.51020408163	0.00027098902159204224	0.01
2	3	22.66	0.5005200538467686	2.7557332672205823	1.54761904762	0.0007138056808655602	0.01
2	3	22.66	0.6120748812546014	2.822355390170756	1.58503401361	0.00048077240458953123	0.01
2	3	22.66	0.8163213718200646	2.901090626368409	1.62925170068	0.0007011902236249109	0.01
2	3	22.66	1.115997772080753	2.9677127493185824	1.66666666667	-0.00016258262111770966	0.01
2	3	22.66	1.8062031245057841	3.040391428892496	1.7074829932	-2.0359740634331365e-9	0.01
2	3	22.66	3.5642306356334115	3.1009569952011224	1.74149659864	-5.7474562006140994e-15	0.01
2	3	22.66	0.05388523559761177	1.7630728563141793	0.636054421769	0.015919485660888275	0.01
2	3	22.66	0.06122164659077898	1.9422086010729147	0.700680272109	0.029399117877587807	0.01
2	3	22.66	0.06860935405036983	2.1119161487396685	0.761904761905	0.026795964179816514	0.01
2	3	22.66	0.07646373670965803	2.2816236964064225	0.823129251701	0.02826579793462309	0.01
2	3	22.66	0.08435134646347552	2.441903046978423	0.880952380952	0.02323310625685883	0.01
2	3	22.66	0.09376133103164637	2.62103879173993	0.945578231293	0.019768318809884496	0.01
2	3	22.66	0.10386578150825425	2.8001745364903488	1.01020408163	0.012345543328579274	0.01
2	3	22.66	0.11415121552563966	2.9698820841681903	1.07142857143	0.010022604562681241	0.01
2	3	22.66	0.12330935876636977	3.111305040547913	1.12244897959	0.007371130631651304	0.01
2	3	22.66	0.13782193621935376	3.318725376577048	1.19727891156	0.005612417215252169	0.01
2	3	22.66	0.15002368729889526	3.479004727173995	1.25510204082	0.004608124814340734	0.01
2	3	22.66	0.16481909573275355	3.658140471932731	1.31972789116	0.0037030071323176537	0.01
2	3	22.66	0.17573064374540118	3.780707034122946	1.36394557823	0.002705723854520815	0.01
2	3	22.66	0.19489404667452398	3.9786991730711883	1.43537414966	0.002531878267737532	0.01
2	3	22.66	0.2119881444468688	4.138978523640416	1.49319727891	0.001957895076030728	0.01
2	3	22.66	0.2307152904656772	4.299257874209645	1.55102040816	0.0014312416958791165	0.01
2	3	22.66	0.2538821861327856	4.47839361896838	1.6156462585	0.0014300851544269456	0.01
2	3	22.66	0.278376226911812	4.648101166646222	1.6768707483	0.0013308520085462039	0.01
2	3	22.66	0.3010044118553378	4.789524123025942	1.72789115646	0.0013988739666650782	0.01
2	3	22.66	0.3330873685450467	4.9686598677846785	1.7925170068	0.0010545926744173046	0.01
2	3	22.66	0.37815286701269507	5.185508400922427	1.87074829932	0.0008373942919255289	0.01
2	3	22.66	0.4096782706705167	5.317503160221255	1.91836734694	0.0012307405170253528	0.01
2	3	22.66	0.4614334925835895	5.506067102060884	1.98639455782	0.0008710214880968936	0.01
2	3	25.51	0.02147646432990994	0.8181964324615119	0.408163265306	0.08079892982156597	0.01
2	3	25.51	0.027163450665748386	0.9818357189534133	0.489795918367	0.08347195034844956	0.01
