 26  56  2.7000 15.0000  0.5082  6.691e+04  1.586e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5193  6.887e+04  1.634e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5304  7.081e+04  1.689e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5415  6.816e+04  1.729e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5529  7.122e+04  1.750e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5633  7.036e+04  1.695e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5738  6.852e+04  1.639e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5843  6.918e+04  1.617e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.5947  7.134e+04  1.619e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6052  7.034e+04  1.591e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6156  6.553e+04  1.510e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6261  6.672e+04  1.509e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6365  6.565e+04  1.506e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6470  6.458e+04  1.514e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6575  6.469e+04  1.542e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6679  6.258e+04  1.581e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6782  6.325e+04  1.580e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6881  6.363e+04  1.543e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.6979  6.025e+04  1.470e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7078  6.074e+04  1.449e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7176  5.932e+04  1.412e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7275  6.172e+04  1.425e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7373  6.116e+04  1.396e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7472  5.600e+04  1.324e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7570  5.749e+04  1.351e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7669  5.920e+04  1.392e+03 Chen:1990kq 
 26  56  2.7000 15.0000  0.7767  5.898e+04  1.416e+03 Chen:1990kq 
