 1  2   6.519   8.000   0.201 7.222133e+00 3.109886e+00 Schutz:1976he 
 1  2   6.519   8.000   0.208 1.245214e+00 1.825484e+01 Schutz:1976he 
 1  2   6.519   8.000   0.214 2.357955e+01 6.312065e+00 Schutz:1976he 
 1  2   6.519   8.000   0.220 3.657729e+01 6.479673e+00 Schutz:1976he 
 1  2   6.519   8.000   0.226 4.669997e+01 5.823224e+00 Schutz:1976he 
 1  2   6.519   8.000   0.233 5.739941e+01 3.708202e+00 Schutz:1976he 
 1  2   6.519   8.000   0.239 7.384732e+01 7.008357e+00 Schutz:1976he 
 1  2   6.519   8.000   0.245 9.638251e+01 5.756383e+00 Schutz:1976he 
 1  2   6.519   8.000   0.252 1.108271e+02 5.259872e+00 Schutz:1976he 
 1  2   6.519   8.000   0.258 1.358461e+02 1.040805e+01 Schutz:1976he 
 1  2   6.519   8.000   0.264 1.678740e+02 7.043665e+00 Schutz:1976he 
 1  2   6.519   8.000   0.271 1.974405e+02 7.551952e+00 Schutz:1976he 
 1  2   6.519   8.000   0.277 2.252533e+02 1.182104e+01 Schutz:1976he 
 1  2   6.519   8.000   0.283 2.447987e+02 1.030270e+01 Schutz:1976he 
 1  2   6.519   8.000   0.290 3.288627e+02 1.219929e+01 Schutz:1976he 
 1  2   6.519   8.000   0.296 3.707180e+02 1.175217e+01 Schutz:1976he 
 1  2   6.519   8.000   0.302 4.356043e+02 1.406942e+01 Schutz:1976he 
 1  2   6.519   8.000   0.308 5.258449e+02 1.962483e+01 Schutz:1976he 
 1  2   6.519   8.000   0.315 5.967577e+02 3.239495e+01 Schutz:1976he 
 1  2   6.519   8.000   0.321 7.006674e+02 4.044791e+01 Schutz:1976he 
 1  2   6.519   8.000   0.327 7.861067e+02 2.751057e+01 Schutz:1976he 
 1  2   7.302   8.000   0.260 1.348100e+00 1.490840e+00 Schutz:1976he 
 1  2   7.302   8.000   0.267 1.004717e+01 8.334056e-01 Schutz:1976he 
 1  2   7.302   8.000   0.274 1.326822e+01 1.880416e+00 Schutz:1976he 
 1  2   7.302   8.000   0.281 1.790044e+01 1.746026e+00 Schutz:1976he 
 1  2   7.302   8.000   0.288 2.300531e+01 1.731121e+00 Schutz:1976he 
 1  2   7.302   8.000   0.295 2.463093e+01 1.229451e+00 Schutz:1976he 
 1  2   7.302   8.000   0.302 3.247477e+01 2.345931e+00 Schutz:1976he 
 1  2   7.302   8.000   0.309 3.532101e+01 3.120090e+00 Schutz:1976he 
 1  2   7.302   8.000   0.316 4.108139e+01 2.191008e+00 Schutz:1976he 
 1  2   7.302   8.000   0.323 5.044744e+01 2.167863e+00 Schutz:1976he 
 1  2   7.302   8.000   0.330 5.795469e+01 2.646789e+00 Schutz:1976he 
 1  2   7.302   8.000   0.337 6.584974e+01 2.944848e+00 Schutz:1976he 
 1  2   7.302   8.000   0.344 8.006827e+01 1.891848e+00 Schutz:1976he 
 1  2   7.302   8.000   0.351 9.008806e+01 3.286600e+00 Schutz:1976he 
 1  2   7.302   8.000   0.359 1.120153e+02 2.829715e+00 Schutz:1976he 
 1  2   7.302   8.000   0.365 1.247457e+02 4.739749e+00 Schutz:1976he 
 1  2   7.302   8.000   0.373 1.406832e+02 5.699933e+00 Schutz:1976he 
 1  2   7.302   8.000   0.380 1.618508e+02 4.976680e+00 Schutz:1976he 
 1  2   7.302   8.000   0.387 1.926018e+02 8.718734e+00 Schutz:1976he 
