  1   2   1.020 180.000  0.569  5.870e-03  5.660e-04 Arnold:1988us 
  1   2   1.020 180.000  0.574  7.680e-03  6.720e-04 Arnold:1988us 
  1   2   1.020 180.000  0.578  9.150e-03  9.560e-04 Arnold:1988us 
  1   2   1.020 180.000  0.582  1.200e-02  1.020e-03 Arnold:1988us 
  1   2   1.020 180.000  0.587  1.410e-02  1.130e-03 Arnold:1988us 
  1   2   1.020 180.000  0.591  1.490e-02  1.170e-03 Arnold:1988us 
  1   2   1.020 180.000  0.595  1.760e-02  1.300e-03 Arnold:1988us 
  1   2   1.020 180.000  0.600  2.030e-02  1.430e-03 Arnold:1988us 
  1   2   1.020 180.000  0.605  2.890e-02  2.900e-03 Arnold:1988us 
  1   2   1.020 180.000  0.609  3.650e-02  3.020e-03 Arnold:1988us 
  1   2   1.020 180.000  0.613  4.390e-02  3.430e-03 Arnold:1988us 
  1   2   1.020 180.000  0.617  4.510e-02  3.460e-03 Arnold:1988us 
  1   2   1.020 180.000  0.621  5.660e-02  4.020e-03 Arnold:1988us 
  1   2   1.020 180.000  0.625  7.270e-02  4.820e-03 Arnold:1988us 
  1   2   1.020 180.000  0.630  9.220e-02  8.960e-03 Arnold:1988us 
  1   2   1.020 180.000  0.634  1.120e-01  9.030e-03 Arnold:1988us 
  1   2   1.020 180.000  0.638  1.300e-01  1.000e-02 Arnold:1988us 
  1   2   1.020 180.000  0.641  1.900e-01  1.300e-02 Arnold:1988us 
  1   2   1.020 180.000  0.645  2.150e-01  1.420e-02 Arnold:1988us 
  1   2   1.020 180.000  0.649  2.380e-01  1.540e-02 Arnold:1988us 
  1   2   1.020 180.000  0.653  3.470e-01  2.900e-02 Arnold:1988us 
  1   2   1.020 180.000  0.657  4.810e-01  3.230e-02 Arnold:1988us 
  1   2   1.020 180.000  0.661  5.750e-01  3.830e-02 Arnold:1988us 
  1   2   1.020 180.000  0.664  7.220e-01  4.660e-02 Arnold:1988us 
  1   2   1.020 180.000  0.668  8.810e-01  5.750e-02 Arnold:1988us 
  1   2   1.020 180.000  0.671  1.060e+00  6.410e-02 Arnold:1988us 
  1   2   1.020 180.000  0.675  1.480e+00  1.110e-01 Arnold:1988us 
  1   2   1.020 180.000  0.678  1.810e+00  1.100e-01 Arnold:1988us 
  1   2   1.020 180.000  0.682  2.320e+00  1.420e-01 Arnold:1988us 
  1   2   1.020 180.000  0.685  2.810e+00  1.660e-01 Arnold:1988us 
  1   2   1.020 180.000  0.688  3.340e+00  2.060e-01 Arnold:1988us 
  1   2   1.020 180.000  0.692  3.610e+00  2.100e-01 Arnold:1988us 
  1   2   1.020 180.000  0.694  4.370e+00  3.190e-01 Arnold:1988us 
  1   2   1.020 180.000  0.697  4.700e+00  2.870e-01 Arnold:1988us 
  1   2   1.020 180.000  0.700  4.510e+00  2.820e-01 Arnold:1988us 
  1   2   1.020 180.000  0.704  4.590e+00  2.850e-01 Arnold:1988us 
  1   2   1.020 180.000  0.707  4.080e+00  2.700e-01 Arnold:1988us 
  1   2   1.020 180.000  0.710  3.510e+00  2.220e-01 Arnold:1988us 
  1   2   1.020 180.000  0.713  3.540e+00  3.440e-01 Arnold:1988us 
  1   2   1.020 180.000  0.716  3.150e+00  2.910e-01 Arnold:1988us 
  1   2   1.020 180.000  0.719  2.740e+00  2.600e-01 Arnold:1988us 
  1   2   1.020 180.000  0.722  2.580e+00  2.460e-01 Arnold:1988us 
  1   2   1.020 180.000  0.725  2.380e+00  2.440e-01 Arnold:1988us 
  1   2   1.020 180.000  0.728  2.030e+00  2.010e-01 Arnold:1988us 
  1   2   1.020 180.000  0.732  1.920e+00  2.480e-01 Arnold:1988us 
  1   2   1.020 180.000  0.735  1.970e+00  2.390e-01 Arnold:1988us 
  1   2   1.020 180.000  0.737  1.990e+00  2.440e-01 Arnold:1988us 
  1   2   1.020 180.000  0.740  1.480e+00  1.920e-01 Arnold:1988us 
  1   2   1.020 180.000  0.743  1.420e+00  1.950e-01 Arnold:1988us 
  1   2   1.020 180.000  0.746  1.710e+00  2.230e-01 Arnold:1988us 
  1   2   1.020 180.000  0.749  1.970e+00  2.120e-01 Arnold:1988us 
  1   2   1.020 180.000  0.752  1.820e+00  1.880e-01 Arnold:1988us 
  1   2   1.020 180.000  0.754  1.900e+00  1.980e-01 Arnold:1988us 
  1   2   1.020 180.000  0.757  1.990e+00  2.080e-01 Arnold:1988us 
  1   2   1.020 180.000  0.760  2.080e+00  2.290e-01 Arnold:1988us 
  1   2   1.020 180.000  0.762  2.390e+00  2.510e-01 Arnold:1988us 
  1   2   1.020 180.000  0.765  2.710e+00  3.080e-01 Arnold:1988us 
  1   2   1.020 180.000  0.768  2.920e+00  3.150e-01 Arnold:1988us 
  1   2   1.020 180.000  0.770  3.570e+00  3.830e-01 Arnold:1988us 
  1   2   1.189 180.000  0.682  2.750e-04  8.750e-05 Arnold:1988us 
  1   2   1.189 180.000  0.687  5.240e-04  1.220e-04 Arnold:1988us 
  1   2   1.189 180.000  0.692  8.810e-04  1.600e-04 Arnold:1988us 
  1   2   1.189 180.000  0.697  1.220e-03  1.890e-04 Arnold:1988us 
  1   2   1.189 180.000  0.703  1.250e-03  1.830e-04 Arnold:1988us 
  1   2   1.189 180.000  0.708  1.460e-03  1.890e-04 Arnold:1988us 
  1   2   1.189 180.000  0.713  2.110e-03  2.340e-04 Arnold:1988us 
  1   2   1.189 180.000  0.717  2.920e-03  2.830e-04 Arnold:1988us 
  1   2   1.189 180.000  0.722  2.610e-03  2.630e-04 Arnold:1988us 
  1   2   1.189 180.000  0.727  4.040e-03  3.440e-04 Arnold:1988us 
  1   2   1.189 180.000  0.732  4.220e-03  6.130e-04 Arnold:1988us 
  1   2   1.189 180.000  0.737  5.450e-03  6.810e-04 Arnold:1988us 
  1   2   1.189 180.000  0.741  6.790e-03  7.740e-04 Arnold:1988us 
  1   2   1.189 180.000  0.746  7.140e-03  7.890e-04 Arnold:1988us 
  1   2   1.189 180.000  0.750  9.050e-03  9.040e-04 Arnold:1988us 
  1   2   1.189 180.000  0.754  1.260e-02  1.110e-03 Arnold:1988us 
  1   2   1.189 180.000  0.759  1.430e-02  1.970e-03 Arnold:1988us 
  1   2   1.189 180.000  0.764  1.720e-02  2.020e-03 Arnold:1988us 
  1   2   1.189 180.000  0.768  1.510e-02  1.830e-03 Arnold:1988us 
  1   2   1.189 180.000  0.772  2.540e-02  2.550e-03 Arnold:1988us 
  1   2   1.189 180.000  0.776  3.230e-02  2.970e-03 Arnold:1988us 
  1   2   1.189 180.000  0.780  3.490e-02  3.110e-03 Arnold:1988us 
  1   2   1.189 180.000  0.785  5.120e-02  6.470e-03 Arnold:1988us 
  1   2   1.189 180.000  0.789  5.130e-02  6.070e-03 Arnold:1988us 
  1   2   1.189 180.000  0.793  7.000e-02  7.260e-03 Arnold:1988us 
  1   2   1.189 180.000  0.797  8.400e-02  8.100e-03 Arnold:1988us 
  1   2   1.189 180.000  0.801  1.180e-01  1.010e-02 Arnold:1988us 
  1   2   1.189 180.000  0.805  1.170e-01  9.920e-03 Arnold:1988us 
  1   2   1.189 180.000  0.809  1.740e-01  1.850e-02 Arnold:1988us 
  1   2   1.189 180.000  0.813  2.310e-01  2.180e-02 Arnold:1988us 
  1   2   1.189 180.000  0.817  2.700e-01  2.510e-02 Arnold:1988us 
  1   2   1.189 180.000  0.820  3.710e-01  3.200e-02 Arnold:1988us 
  1   2   1.189 180.000  0.824  4.890e-01  4.430e-02 Arnold:1988us 
  1   2   1.189 180.000  0.828  5.800e-01  4.790e-02 Arnold:1988us 
  1   2   1.189 180.000  0.832  8.030e-01  7.750e-02 Arnold:1988us 
  1   2   1.189 180.000  0.836  9.760e-01  8.540e-02 Arnold:1988us 
  1   2   1.189 180.000  0.839  1.280e+00  1.110e-01 Arnold:1988us 
  1   2   1.189 180.000  0.843  1.580e+00  1.340e-01 Arnold:1988us 
  1   2   1.189 180.000  0.846  1.780e+00  1.610e-01 Arnold:1988us 
  1   2   1.189 180.000  0.850  1.830e+00  1.550e-01 Arnold:1988us 
  1   2   1.189 180.000  0.853  2.120e+00  2.100e-01 Arnold:1988us 
  1   2   1.189 180.000  0.857  2.030e+00  1.900e-01 Arnold:1988us 
  1   2   1.189 180.000  0.860  1.950e+00  1.870e-01 Arnold:1988us 
  1   2   1.189 180.000  0.863  1.740e+00  1.670e-01 Arnold:1988us 
  1   2   1.189 180.000  0.867  1.570e+00  1.620e-01 Arnold:1988us 
  1   2   1.189 180.000  0.870  1.550e+00  1.520e-01 Arnold:1988us 
  1   2   1.189 180.000  0.873  1.260e+00  1.280e-01 Arnold:1988us 
  1   2   1.189 180.000  0.877  1.200e+00  1.160e-01 Arnold:1988us 
  1   2   1.189 180.000  0.880  1.070e+00  1.060e-01 Arnold:1988us 
  1   2   1.189 180.000  0.883  9.800e-01  1.160e-01 Arnold:1988us 
  1   2   1.189 180.000  0.886  1.010e+00  1.240e-01 Arnold:1988us 
  1   2   1.189 180.000  0.889  1.010e+00  1.210e-01 Arnold:1988us 
  1   2   1.189 180.000  0.892  9.510e-01  1.170e-01 Arnold:1988us 
  1   2   1.189 180.000  0.895  8.680e-01  1.030e-01 Arnold:1988us 
  1   2   1.189 180.000  0.898  1.020e+00  1.230e-01 Arnold:1988us 
  1   2   1.189 180.000  0.901  9.480e-01  1.140e-01 Arnold:1988us 
  1   2   1.189 180.000  0.904  1.050e+00  1.310e-01 Arnold:1988us 
  1   2   1.189 180.000  0.906  1.210e+00  1.460e-01 Arnold:1988us 
  1   2   1.281 180.000  0.780  5.730e-04  1.610e-04 Arnold:1988us 
  1   2   1.281 180.000  0.785  1.010e-03  1.960e-04 Arnold:1988us 
  1   2   1.281 180.000  0.790  7.340e-04  2.040e-04 Arnold:1988us 
  1   2   1.281 180.000  0.795  1.100e-03  2.270e-04 Arnold:1988us 
  1   2   1.281 180.000  0.800  1.460e-03  2.520e-04 Arnold:1988us 
  1   2   1.281 180.000  0.805  1.470e-03  2.640e-04 Arnold:1988us 
  1   2   1.281 180.000  0.810  2.300e-03  3.220e-04 Arnold:1988us 
  1   2   1.281 180.000  0.819  2.240e-03  6.130e-04 Arnold:1988us 
  1   2   1.281 180.000  0.824  3.840e-03  9.560e-04 Arnold:1988us 
  1   2   1.281 180.000  0.828  6.990e-03  1.350e-03 Arnold:1988us 
  1   2   1.281 180.000  0.833  4.720e-03  1.110e-03 Arnold:1988us 
  1   2   1.281 180.000  0.837  7.610e-03  1.380e-03 Arnold:1988us 
  1   2   1.281 180.000  0.842  8.600e-03  1.530e-03 Arnold:1988us 
  1   2   1.281 180.000  0.846  1.020e-02  1.610e-03 Arnold:1988us 
  1   2   1.281 180.000  0.856  1.650e-02  1.600e-03 Arnold:1988us 
  1   2   1.281 180.000  0.861  1.920e-02  2.110e-03 Arnold:1988us 
  1   2   1.281 180.000  0.865  2.330e-02  2.260e-03 Arnold:1988us 
  1   2   1.281 180.000  0.869  3.060e-02  2.690e-03 Arnold:1988us 
  1   2   1.281 180.000  0.873  3.650e-02  3.080e-03 Arnold:1988us 
  1   2   1.281 180.000  0.877  4.260e-02  3.440e-03 Arnold:1988us 
  1   2   1.281 180.000  0.881  5.890e-02  4.320e-03 Arnold:1988us 
  1   2   1.281 180.000  0.890  1.140e-01  9.680e-03 Arnold:1988us 
  1   2   1.281 180.000  0.894  1.320e-01  1.230e-02 Arnold:1988us 
  1   2   1.281 180.000  0.898  1.560e-01  1.270e-02 Arnold:1988us 
  1   2   1.281 180.000  0.902  2.140e-01  1.590e-02 Arnold:1988us 
  1   2   1.281 180.000  0.906  2.530e-01  1.800e-02 Arnold:1988us 
  1   2   1.281 180.000  0.908  3.020e-01  2.070e-02 Arnold:1988us 
  1   2   1.281 180.000  0.909  3.040e-01  2.080e-02 Arnold:1988us 
  1   2   1.281 180.000  0.915  4.450e-01  2.230e-02 Arnold:1988us 
  1   2   1.281 180.000  0.918  6.110e-01  4.860e-02 Arnold:1988us 
