 0.152 2.38 0.32340 0.00809 0.00291 
 0.153 0.79 0.28688 0.00660 0.00316 
 0.153 2.39 0.31699 0.00539 0.00317 
 0.153 4.18 0.30569 0.00887 0.00825 
 0.156 1.62 0.30534 0.01221 0.00519 
 0.156 2.36 0.31049 0.00590 0.00590 
 0.157 1.31 0.29968 0.00390 0.00330 
 0.157 2.98 0.31325 0.00689 0.00752 
 0.157 3.80 0.31528 0.00820 0.00568 
 0.158 2.21 0.32360 0.01553 0.00744 
 0.161 3.27 0.31355 0.00815 0.00753 
 0.167 1.00 0.29660 0.00534 0.00356 
 0.168 1.36 0.30559 0.00795 0.00244 
 0.171 4.59 0.30598 0.00704 0.00704 
 0.171 5.35 0.31063 0.00777 0.00808 
 0.172 1.24 0.30402 0.00547 0.00334 
 0.172 2.55 0.29612 0.00622 0.00563 
 0.172 4.29 0.30726 0.00584 0.00768 
 0.173 1.39 0.29081 0.00465 0.00349 
 0.174 1.50 0.30610 0.00551 0.00337 
 0.174 3.20 0.32521 0.00618 0.00618 
 0.174 4.02 0.31258 0.00625 0.00688 
 0.176 0.82 0.28495 0.00627 0.00313 
 0.176 2.60 0.32001 0.00544 0.00672 
 0.176 3.50 0.31086 0.00622 0.00746 
 0.177 0.91 0.29002 0.00725 0.00435 
 0.177 1.10 0.29873 0.00538 0.00418 
 0.177 3.53 0.30659 0.00521 0.00674 
 0.178 1.43 0.29943 0.00389 0.00299 
 0.178 3.65 0.31109 0.00840 0.00467 
 0.179 2.51 0.30440 0.00791 0.00426 
 0.179 3.30 0.30751 0.00615 0.00646 
 0.181 0.69 0.28396 0.00540 0.00398 
 0.183 2.57 0.30387 0.00760 0.00304 
 0.185 1.87 0.30606 0.00765 0.00275 
 0.185 2.58 0.30271 0.00484 0.00303 
 0.185 3.01 0.31060 0.00839 0.00435 
 0.185 4.22 0.33241 0.00831 0.00465 
 0.187 1.87 0.30441 0.00517 0.00274 
 0.187 1.88 0.30281 0.00757 0.00394 
 0.188 0.88 0.28951 0.00376 0.00290 
 0.188 1.88 0.30564 0.00764 0.00520 
 0.190 2.74 0.30260 0.00484 0.00514 
 0.196 2.65 0.31908 0.01053 0.00702 
 0.196 5.14 0.29499 0.00501 0.00590 
 0.200 1.00 0.29131 0.00291 0.00262 
 0.200 1.00 0.28724 0.00287 0.00201 
 0.200 1.00 0.29081 0.00291 0.00204 
 0.200 1.00 0.29246 0.00292 0.00146 
 0.200 1.00 0.29533 0.00266 0.00148 
 0.200 1.50 0.30401 0.00304 0.00274 
 0.200 1.50 0.29620 0.00237 0.00207 
 0.200 1.50 0.29847 0.00239 0.00179 
 0.200 1.50 0.30097 0.00241 0.00150 
 0.200 1.50 0.30146 0.00241 0.00151 
 0.200 2.50 0.31311 0.00470 0.00595 
 0.200 2.50 0.30273 0.00212 0.00333 
 0.200 2.50 0.29964 0.00270 0.00240 
 0.200 5.00 0.29168 0.00350 0.00613 
 0.200 5.00 0.29355 0.00264 0.00499 
 0.200 5.00 0.29647 0.00237 0.00385 
 0.200 5.00 0.29346 0.00264 0.00411 
 0.201 3.62 0.29223 0.00584 0.00526 
 0.203 1.55 0.29074 0.00378 0.00262 
 0.204 3.94 0.28755 0.00489 0.00518 
 0.208 4.00 0.30075 0.00812 0.00361 
 0.209 1.46 0.29341 0.00763 0.00264 
 0.209 2.04 0.29619 0.00622 0.00474 
 0.210 4.03 0.29898 0.01405 0.00688 
 0.212 2.97 0.29320 0.00381 0.00440 
 0.213 1.46 0.29728 0.00565 0.00268 
 0.214 1.47 0.28851 0.00779 0.00375 
 0.214 5.33 0.29214 0.00818 0.00701 
 0.215 4.63 0.29281 0.00732 0.00351 
 0.217 1.05 0.28434 0.00512 0.00341 
 0.219 1.28 0.29112 0.00437 0.00349 
 0.220 1.99 0.28439 0.01934 0.00540 
 0.220 2.00 0.29570 0.00355 0.00207 
 0.220 5.00 0.29082 0.00349 0.00407 
 0.221 1.30 0.28684 0.00516 0.00316 
 0.223 0.87 0.27658 0.00636 0.00304 
 0.224 2.82 0.28982 0.00725 0.00348 
 0.224 5.72 0.28020 0.00476 0.00532 
 0.226 2.00 0.29103 0.00698 0.00262 
 0.227 3.37 0.29471 0.00796 0.00295 
 0.228 0.72 0.27537 0.00523 0.00386 
 0.229 1.99 0.28748 0.00489 0.00287 
 0.233 2.22 0.28275 0.00622 0.00424 
 0.233 4.37 0.28058 0.00505 0.00449 
 0.234 1.54 0.29547 0.00709 0.00443 
 0.235 0.99 0.28224 0.00367 0.00254 
 0.236 1.60 0.28471 0.00512 0.00313 
 0.236 4.07 0.27646 0.00359 0.00415 
 0.237 2.10 0.28499 0.00712 0.00342 
 0.237 3.10 0.28473 0.00683 0.00513 
 0.239 2.82 0.28035 0.00645 0.00308 
 0.240 1.02 0.27708 0.00720 0.00388 
 0.240 2.82 0.27728 0.00444 0.00305 
 0.241 3.25 0.27734 0.00471 0.00361 
 0.243 1.73 0.27725 0.00416 0.00277 
 0.243 1.73 0.28623 0.00372 0.00229 
 0.243 7.31 0.25969 0.01480 0.00649 
 0.248 5.03 0.27059 0.00676 0.00271 
 0.249 6.09 0.26225 0.00813 0.00603 
 0.251 4.45 0.27297 0.00737 0.00273 
 0.251 6.26 0.27307 0.00573 0.00492 
 0.256 2.38 0.27395 0.00521 0.00384 
 0.257 4.70 0.26508 0.00398 0.00398 
 0.257 7.50 0.26197 0.00576 0.00524 
 0.259 3.32 0.27865 0.00752 0.00474 
 0.259 5.94 0.26316 0.00447 0.00447 
 0.260 1.04 0.27062 0.00271 0.00216 
 0.260 4.82 0.26760 0.00830 0.00535 
 0.262 5.42 0.26358 0.00395 0.00369 
