 0.017 1.2 -0.351 0.115 0.109 
 0.024 1.6 -0.374 0.071 0.064 
 0.035 2.0 -0.289 0.061 0.038 
 0.049 2.6 -0.204 0.040 0.022 
 0.081 4.5 -0.137 0.021 0.016 
 0.123 6.6 -0.108 0.015 0.012 
 0.173 8.2 -0.061 0.014 0.009 
 0.242 9.8 -0.042 0.011 0.007 
 0.342 11.7 -0.017 0.011 0.005 
 0.441 13.3 -0.007 0.011 0.002 
 0.564 15.0 0.003 0.008 0.001 
