Path: /HepData/7076/d258-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.3150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.315 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1364	0.1364	0.1364	0.707	0.707	0.707	0.0755	+0.2528	-0.2528	+0.0213	-0.0213	0.078	+0.2259	-0.2259	+0.0135	-0.0135
0.1586	0.1586	0.1586	0.844	0.844	0.844	-0.0946	+0.2721	-0.2721	+0.0345	-0.0345	-0.0711	+0.2404	-0.2404	+0.0271	-0.0271
0.1841	0.1841	0.1841	1.01	1.01	1.01	-0.1211	+0.2928	-0.2928	+0.0234	-0.0234	-0.0917	+0.2556	-0.2556	+0.0149	-0.0149
0.2114	0.2114	0.2114	1.2	1.2	1.2	0.183	+0.317	-0.317	+0.0299	-0.0299	0.1734	+0.2736	-0.2736	+0.0219	-0.0219
0.2433	0.2433	0.2433	1.44	1.44	1.44	0.4461	+0.1931	-0.1931	+0.0637	-0.0637	0.3959	+0.1664	-0.1664	+0.0537	-0.0537
0.2764	0.2764	0.2764	1.71	1.71	1.71	0.044	+0.189	-0.189	+0.0339	-0.0339	0.0548	+0.1613	-0.1613	+0.0265	-0.0265
0.3141	0.3141	0.3141	2.05	2.05	2.05	0.305	+0.196	-0.196	+0.0765	-0.0765	0.2767	+0.1656	-0.1656	+0.0644	-0.0644
0.3527	0.3527	0.3527	2.44	2.44	2.44	0.1922	+0.2028	-0.2028	+0.0488	-0.0488	0.179	+0.17	-0.17	+0.0407	-0.0407
0.3947	0.3947	0.3947	2.92	2.92	2.92	0.355	+0.2139	-0.2139	+0.0773	-0.0773	0.3158	+0.1782	-0.1782	+0.0649	-0.0649
0.4373	0.4373	0.4373	3.48	3.48	3.48	0.0599	+0.273	-0.273	+0.0711	-0.0711	0.0685	+0.2272	-0.2272	+0.06	-0.06

