Path: /HepData/7076/d226-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.9950 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.995 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1858	0.1858	0.1858	0.707	0.707	0.707	0.2324	+0.3004	-0.3004	+0.0402	-0.0402	0.2134	+0.2503	-0.2503	+0.0286	-0.0286
0.2141	0.2141	0.2141	0.844	0.844	0.844	-0.1615	+0.3155	-0.3155	+0.0656	-0.0656	-0.1105	+0.2587	-0.2587	+0.0506	-0.0506
0.2458	0.2458	0.2458	1.01	1.01	1.01	0.0208	+0.3411	-0.3411	+0.0302	-0.0302	0.04	+0.2751	-0.2751	+0.0157	-0.0157
0.2792	0.2792	0.2792	1.2	1.2	1.2	0.3431	+0.3775	-0.3775	+0.0518	-0.0518	0.2968	+0.3	-0.3	+0.0369	-0.0369
0.3173	0.3173	0.3173	1.44	1.44	1.44	0.2191	+0.252	-0.252	+0.0604	-0.0604	0.1985	+0.1994	-0.1994	+0.0445	-0.0445
0.3556	0.3556	0.3556	1.71	1.71	1.71	0.418	+0.2459	-0.2459	+0.0571	-0.0571	0.3508	+0.1924	-0.1924	+0.0416	-0.0416
0.3982	0.3982	0.3982	2.05	2.05	2.05	-0.0218	+0.2752	-0.2752	+0.0587	-0.0587	0.0097	+0.2133	-0.2133	+0.0435	-0.0435
0.4406	0.4406	0.4406	2.44	2.44	2.44	0.8222	+0.2904	-0.2904	+0.1022	-0.1022	0.6597	+0.2239	-0.2239	+0.0789	-0.0789
0.4852	0.4852	0.4852	2.92	2.92	2.92	-0.2294	+0.3136	-0.3136	+0.0515	-0.0515	-0.1533	+0.2412	-0.2412	+0.0388	-0.0388
0.529	0.529	0.529	3.48	3.48	3.48	0.7685	+0.3786	-0.3786	+0.125	-0.125	0.6162	+0.2927	-0.2927	+0.0972	-0.0972
0.5731	0.5731	0.5731	4.16	4.16	4.16	0.7815	+0.4462	-0.4462	+0.1425	-0.1425	0.6271	+0.3465	-0.3465	+0.1123	-0.1123

