Path: /HepData/7076/d228-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.0150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.015 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.182	0.182	0.182	0.707	0.707	0.707	-0.0949	+0.2977	-0.2977	+0.046	-0.046	-0.0606	+0.2496	-0.2496	+0.0344	-0.0344
0.2098	0.2098	0.2098	0.844	0.844	0.844	0.5024	+0.3079	-0.3079	+0.0626	-0.0626	0.4355	+0.254	-0.254	+0.0485	-0.0485
0.2411	0.2411	0.2411	1.01	1.01	1.01	0.5742	+0.3411	-0.3411	+0.099	-0.099	0.4884	+0.2769	-0.2769	+0.0784	-0.0784
0.2741	0.2741	0.2741	1.2	1.2	1.2	0.3656	+0.3746	-0.3746	+0.0531	-0.0531	0.3162	+0.2997	-0.2997	+0.0385	-0.0385
0.3118	0.3118	0.3118	1.44	1.44	1.44	0.1795	+0.2463	-0.2463	+0.0463	-0.0463	0.1666	+0.1962	-0.1962	+0.0328	-0.0328
0.3498	0.3498	0.3498	1.71	1.71	1.71	0.1429	+0.2416	-0.2416	+0.0404	-0.0404	0.1384	+0.1903	-0.1903	+0.0276	-0.0276
0.3921	0.3921	0.3921	2.05	2.05	2.05	0.4453	+0.2657	-0.2657	+0.1099	-0.1099	0.3725	+0.2074	-0.2074	+0.0852	-0.0852
0.4343	0.4343	0.4343	2.44	2.44	2.44	0.3037	+0.2824	-0.2824	+0.0689	-0.0689	0.264	+0.2191	-0.2191	+0.0529	-0.0529
0.4788	0.4788	0.4788	2.92	2.92	2.92	0.2783	+0.3013	-0.3013	+0.0734	-0.0734	0.2396	+0.2332	-0.2332	+0.0568	-0.0568
0.5226	0.5226	0.5226	3.48	3.48	3.48	0.4408	+0.3679	-0.3679	+0.1396	-0.1396	0.3631	+0.2859	-0.2859	+0.1093	-0.1093
0.5669	0.5669	0.5669	4.16	4.16	4.16	1.0066	+0.4315	-0.4315	+0.124	-0.124	0.8097	+0.3367	-0.3367	+0.098	-0.098

