Path: /HepData/7076/d166-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.5650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.565 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.3108	0.3108	0.3108	0.707	0.707	0.707	0.4713	+0.473	-0.473	+0.0765	-0.0765	0.3354	+0.312	-0.312	+0.0417	-0.0417
0.35	0.35	0.35	0.844	0.844	0.844	0.4514	+0.5072	-0.5072	+0.0933	-0.0933	0.3177	+0.328	-0.328	+0.0522	-0.0522
0.3919	0.3919	0.3919	1.01	1.01	1.01	1.0137	+0.5648	-0.5648	+0.1345	-0.1345	0.6718	+0.3593	-0.3593	+0.0798	-0.0798
0.4336	0.4336	0.4336	1.2	1.2	1.2	-0.015	+0.6239	-0.6239	+0.0921	-0.0921	0.0186	+0.3927	-0.3927	+0.0485	-0.0485
0.4788	0.4788	0.4788	1.44	1.44	1.44	0.1694	+0.4548	-0.4548	+0.1375	-0.1375	0.1348	+0.2871	-0.2871	+0.0812	-0.0812
0.5217	0.5217	0.5217	1.71	1.71	1.71	0.7873	+0.464	-0.464	+0.1206	-0.1206	0.5261	+0.2933	-0.2933	+0.0696	-0.0696
0.5667	0.5667	0.5667	2.05	2.05	2.05	1.1642	+0.4882	-0.4882	+0.1696	-0.1696	0.7706	+0.3103	-0.3103	+0.1046	-0.1046
0.6089	0.6089	0.6089	2.44	2.44	2.44	-0.1457	+0.5419	-0.5419	+0.0833	-0.0833	-0.0663	+0.3484	-0.3484	+0.0489	-0.0489
0.6507	0.6507	0.6507	2.92	2.92	2.92	1.4011	+0.6021	-0.6021	+0.2089	-0.2089	0.9375	+0.3933	-0.3933	+0.1361	-0.1361
0.6895	0.6895	0.6895	3.48	3.48	3.48	0.1959	+0.836	-0.836	+0.2002	-0.2002	0.1459	+0.5597	-0.5597	+0.1336	-0.1336
0.7263	0.7263	0.7263	4.16	4.16	4.16	0.8477	+0.9241	-0.9241	+0.1936	-0.1936	0.5987	+0.6338	-0.6338	+0.1333	-0.1333

