Path: /HepData/7076/d131-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.3950 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.395 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0445	0.0445	0.0445		0.0496	0.0496	0.0496	-0.285	+0.2928	-0.2928	+0.0288	-0.0288	-0.2473	+0.2566	-0.2566	+0.0218	-0.0218
	0.0527	0.0527	0.0527		0.0592	0.0592	0.0592	0.1003	+0.2656	-0.2656	+0.0208	-0.0208	0.0892	+0.2279	-0.2279	+0.0109	-0.0109
	0.0623	0.0623	0.0623		0.0707	0.0707	0.0707	0.0626	+0.2455	-0.2455	+0.0231	-0.0231	0.0566	+0.2057	-0.2057	+0.0124	-0.0124
	0.0735	0.0735	0.0735		0.0844	0.0844	0.0844	0.2021	+0.2376	-0.2376	+0.0253	-0.0253	0.1699	+0.1939	-0.1939	+0.0155	-0.0155
	0.0867	0.0867	0.0867		0.101	0.101	0.101	-0.1096	+0.2358	-0.2358	+0.0355	-0.0355	-0.081	+0.1868	-0.1868	+0.022	-0.022
	0.1013	0.1013	0.1013		0.12	0.12	0.12	-0.4343	+0.2374	-0.2374	+0.0508	-0.0508	-0.3274	+0.1823	-0.1823	+0.0324	-0.0324
	0.1192	0.1192	0.1192		0.144	0.144	0.144	-0.1288	+0.2415	-0.2415	+0.0325	-0.0325	-0.0889	+0.1792	-0.1792	+0.0166	-0.0166
	0.1384	0.1384	0.1384		0.171	0.171	0.171	0.3321	+0.2471	-0.2471	+0.0579	-0.0579	0.2454	+0.1771	-0.1771	+0.0411	-0.0411
	0.1615	0.1615	0.1615		0.205	0.205	0.205	0.1197	+0.1301	-0.1301	+0.0312	-0.0312	0.0912	+0.0898	-0.0898	+0.0187	-0.0187
	0.1865	0.1865	0.1865		0.244	0.244	0.244	0.0935	+0.1215	-0.1215	+0.0316	-0.0316	0.0731	+0.0808	-0.0808	+0.0187	-0.0187
	0.2153	0.2153	0.2153		0.292	0.292	0.292	-0.0228	+0.1231	-0.1231	+0.0288	-0.0288	-0.001	+0.0789	-0.0789	+0.0146	-0.0146
	0.2464	0.2464	0.2464		0.348	0.348	0.348	-0.0562	+0.1179	-0.1179	+0.0297	-0.0297	-0.0182	+0.073	-0.073	+0.0154	-0.0154
	0.281	0.281	0.281		0.416	0.416	0.416	0.0346	+0.1186	-0.1186	+0.029	-0.029	0.0425	+0.071	-0.071	+0.0176	-0.0176
	0.3179	0.3179	0.3179		0.496	0.496	0.496	-0.0098	+0.1366	-0.1366	+0.0309	-0.0309	0.0203	+0.0795	-0.0795	+0.0189	-0.0189
	0.3574	0.3574	0.3574		0.592	0.592	0.592	0.0191	+0.1568	-0.1568	+0.032	-0.032	0.039	+0.089	-0.089	+0.0224	-0.0224

