Path: /HepData/7076/d95-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.2150 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.215 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.077	0.077	0.077	0.0496	0.0496	0.0496	-0.5017	+0.2846	-0.2846	+0.0793	-0.0793	-0.3662	+0.2002	-0.2002	+0.0494	-0.0494
0.0906	0.0906	0.0906	0.0592	0.0592	0.0592	-0.6084	+0.256	-0.256	+0.0817	-0.0817	-0.4241	+0.172	-0.172	+0.0478	-0.0478
0.1063	0.1063	0.1063	0.0707	0.0707	0.0707	-0.3743	+0.2334	-0.2334	+0.0653	-0.0653	-0.257	+0.1493	-0.1493	+0.0312	-0.0312
0.1243	0.1243	0.1243	0.0844	0.0844	0.0844	-0.3768	+0.2353	-0.2353	+0.0654	-0.0654	-0.2412	+0.143	-0.143	+0.0313	-0.0313
0.1452	0.1452	0.1452	0.101	0.101	0.101	-0.465	+0.229	-0.229	+0.0745	-0.0745	-0.2738	+0.1319	-0.1319	+0.0372	-0.0372
0.1679	0.1679	0.1679	0.12	0.12	0.12	0.0173	+0.2337	-0.2337	+0.0456	-0.0456	0.0081	+0.1277	-0.1277	+0.0141	-0.0141
0.195	0.195	0.195	0.144	0.144	0.144	-0.8441	+0.2413	-0.2413	+0.1411	-0.1411	-0.4339	+0.125	-0.125	+0.0702	-0.0702
0.2234	0.2234	0.2234	0.171	0.171	0.171	-0.3397	+0.2409	-0.2409	+0.0698	-0.0698	-0.1645	+0.1187	-0.1187	+0.0283	-0.0283
0.2564	0.2564	0.2564	0.205	0.205	0.205	-0.5057	+0.1497	-0.1497	+0.1023	-0.1023	-0.2345	+0.0703	-0.0703	+0.0435	-0.0435
0.291	0.291	0.291	0.244	0.244	0.244	-0.4663	+0.1284	-0.1284	+0.1056	-0.1056	-0.2067	+0.0577	-0.0577	+0.0426	-0.0426
0.3294	0.3294	0.3294	0.292	0.292	0.292	-0.3354	+0.1226	-0.1226	+0.0869	-0.0869	-0.1421	+0.0531	-0.0531	+0.0317	-0.0317
0.3692	0.3692	0.3692	0.348	0.348	0.348	-0.5462	+0.123	-0.123	+0.1192	-0.1192	-0.226	+0.0516	-0.0516	+0.0459	-0.0459
0.4117	0.4117	0.4117	0.416	0.416	0.416	-0.4466	+0.1205	-0.1205	+0.0895	-0.0895	-0.1812	+0.0494	-0.0494	+0.0329	-0.0329
0.4548	0.4548	0.4548	0.496	0.496	0.496	-0.3093	+0.1335	-0.1335	+0.0616	-0.0616	-0.1256	+0.054	-0.054	+0.0197	-0.0197
0.4989	0.4989	0.4989	0.592	0.592	0.592	-0.4985	+0.1369	-0.1369	+0.0742	-0.0742	-0.1973	+0.0551	-0.0551	+0.0258	-0.0258

