Path: /HepData/7076/d273-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.4650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.465 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.1198	0.1198	0.1198		0.707	0.707	0.707	-0.2489	+0.2386	-0.2386	+0.0326	-0.0326	-0.2188	+0.2174	-0.2174	+0.0274	-0.0274
	0.1398	0.1398	0.1398		0.844	0.844	0.844	-0.0976	+0.2547	-0.2547	+0.0362	-0.0362	-0.0791	+0.23	-0.23	+0.0306	-0.0306
	0.1628	0.1628	0.1628		1.01	1.01	1.01	0.0102	+0.2697	-0.2697	+0.0359	-0.0359	0.0203	+0.2411	-0.2411	+0.03	-0.03
	0.1877	0.1877	0.1877		1.2	1.2	1.2	-0.2424	+0.2662	-0.2662	+0.0297	-0.0297	-0.2023	+0.2356	-0.2356	+0.0236	-0.0236
	0.217	0.217	0.217		1.44	1.44	1.44	0.144	+0.1695	-0.1695	+0.032	-0.032	0.142	+0.15	-0.15	+0.0263	-0.0263
	0.2477	0.2477	0.2477		1.71	1.71	1.71	-0.2378	+0.1633	-0.1633	+0.0296	-0.0296	-0.1956	+0.1432	-0.1432	+0.0241	-0.0241
	0.283	0.283	0.283		2.05	2.05	2.05	0.2137	+0.1737	-0.1737	+0.0383	-0.0383	0.2038	+0.1509	-0.1509	+0.0326	-0.0326
	0.3196	0.3196	0.3196		2.44	2.44	2.44	0.4256	+0.172	-0.172	+0.067	-0.067	0.3828	+0.1484	-0.1484	+0.058	-0.058
	0.3598	0.3598	0.3598		2.92	2.92	2.92	-0.0517	+0.205	-0.205	+0.0308	-0.0308	-0.0295	+0.1759	-0.1759	+0.027	-0.027

