Path: /HepData/7076/d136-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.4150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.415 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.3869	0.3869	0.3869	0.707	0.707	0.707	0.7269	+0.7074	-0.7074	+0.1196	-0.1196	0.4328	+0.396	-0.396	+0.0613	-0.0613
0.4296	0.4296	0.4296	0.844	0.844	0.844	2.0755	+0.7308	-0.7308	+0.2582	-0.2582	1.1712	+0.4034	-0.4034	+0.1397	-0.1397
0.4741	0.4741	0.4741	1.01	1.01	1.01	-0.8279	+0.8135	-0.8135	+0.1168	-0.1168	-0.4277	+0.4455	-0.4455	+0.0523	-0.0523
0.5171	0.5171	0.5171	1.2	1.2	1.2	0.6963	+0.9224	-0.9224	+0.1101	-0.1101	0.407	+0.5047	-0.5047	+0.0479	-0.0479
0.5624	0.5624	0.5624	1.44	1.44	1.44	1.4197	+0.7196	-0.7196	+0.1824	-0.1824	0.8146	+0.3994	-0.3994	+0.095	-0.095
0.6041	0.6041	0.6041	1.71	1.71	1.71	0.3843	+0.6967	-0.6967	+0.1092	-0.1092	0.2415	+0.3921	-0.3921	+0.0492	-0.0492
0.6466	0.6466	0.6466	2.05	2.05	2.05	0.0677	+0.7568	-0.7568	+0.1119	-0.1119	0.0669	+0.4342	-0.4342	+0.0551	-0.0551
0.6853	0.6853	0.6853	2.44	2.44	2.44	-0.0209	+0.7986	-0.7986	+0.1152	-0.1152	0.0065	+0.47	-0.47	+0.0623	-0.0623
0.7227	0.7227	0.7227	2.92	2.92	2.92	0.3694	+0.8511	-0.8511	+0.2331	-0.2331	0.2467	+0.5159	-0.5159	+0.1412	-0.1412
0.7564	0.7564	0.7564	3.48	3.48	3.48	0.5147	+1.0817	-1.0817	+0.2473	-0.2473	0.3426	+0.6803	-0.6803	+0.1564	-0.1564
0.7878	0.7878	0.7878	4.16	4.16	4.16	-0.9749	+1.1905	-1.1905	+0.2383	-0.2383	-0.6171	+0.7753	-0.7753	+0.1563	-0.1563

