Path: /HepData/7076/d148-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.4750 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.475 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.3533	0.3533	0.3533		0.707	0.707	0.707	0.6408	+0.6025	-0.6025	+0.1096	-0.1096	0.4066	+0.363	-0.363	+0.0627	-0.0627
	0.3948	0.3948	0.3948		0.844	0.844	0.844	0.8904	+0.644	-0.644	+0.145	-0.145	0.5487	+0.3813	-0.3813	+0.0828	-0.0828
	0.4384	0.4384	0.4384		1.01	1.01	1.01	-0.1747	+0.716	-0.716	+0.0648	-0.0648	-0.0798	+0.4188	-0.4188	+0.0239	-0.0239
	0.4812	0.4812	0.4812		1.2	1.2	1.2	0.389	+0.8101	-0.8101	+0.0917	-0.0917	0.249	+0.471	-0.471	+0.0456	-0.0456
	0.5267	0.5267	0.5267		1.44	1.44	1.44	0.6839	+0.6265	-0.6265	+0.1603	-0.1603	0.4192	+0.3674	-0.3674	+0.0902	-0.0902
	0.5693	0.5693	0.5693		1.71	1.71	1.71	0.2674	+0.6231	-0.6231	+0.1267	-0.1267	0.1799	+0.3684	-0.3684	+0.0704	-0.0704
	0.6131	0.6131	0.6131		2.05	2.05	2.05	-0.1956	+0.6727	-0.6727	+0.1753	-0.1753	-0.0877	+0.4029	-0.4029	+0.1025	-0.1025
	0.6535	0.6535	0.6535		2.44	2.44	2.44	0.2413	+0.7249	-0.7249	+0.347	-0.347	0.1574	+0.4423	-0.4423	+0.2123	-0.2123
	0.6929	0.6929	0.6929		2.92	2.92	2.92	-0.1182	+0.7703	-0.7703	+0.2217	-0.2217	-0.0556	+0.481	-0.481	+0.1381	-0.1381
	0.729	0.729	0.729		3.48	3.48	3.48	0.4768	+0.9431	-0.9431	+0.2726	-0.2726	0.3137	+0.6085	-0.6085	+0.1761	-0.1761
	0.7628	0.7628	0.7628		4.16	4.16	4.16	0.67	+1.0581	-1.0581	+0.2566	-0.2566	0.4547	+0.7034	-0.7034	+0.1706	-0.1706

