Path: /HepData/7076/d154-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.5050 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.505 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.3382	0.3382	0.3382	0.707	0.707	0.707	0.8488	+0.5337	-0.5337	+0.1286	-0.1286	0.5474	+0.3322	-0.3322	+0.0774	-0.0774
0.3789	0.3789	0.3789	0.844	0.844	0.844	-0.3842	+0.5765	-0.5765	+0.0868	-0.0868	-0.214	+0.3522	-0.3522	+0.045	-0.045
0.422	0.422	0.422	1.01	1.01	1.01	0.5759	+0.6495	-0.6495	+0.0961	-0.0961	0.3689	+0.3914	-0.3914	+0.052	-0.052
0.4645	0.4645	0.4645	1.2	1.2	1.2	-1.1125	+0.7374	-0.7374	+0.1891	-0.1891	-0.6429	+0.4409	-0.4409	+0.108	-0.108
0.51	0.51	0.51	1.44	1.44	1.44	0.5016	+0.561	-0.561	+0.1446	-0.1446	0.3294	+0.3375	-0.3375	+0.0836	-0.0836
0.5528	0.5528	0.5528	1.71	1.71	1.71	-0.0243	+0.566	-0.566	+0.1809	-0.1809	0.0175	+0.3424	-0.3424	+0.106	-0.106
0.5971	0.5971	0.5971	2.05	2.05	2.05	0.8575	+0.6106	-0.6106	+0.2428	-0.2428	0.5462	+0.3732	-0.3732	+0.1481	-0.1481
0.6382	0.6382	0.6382	2.44	2.44	2.44	1.6307	+0.6871	-0.6871	+0.2295	-0.2295	1.0477	+0.4268	-0.4268	+0.1437	-0.1437
0.6785	0.6785	0.6785	2.92	2.92	2.92	-0.5188	+0.7331	-0.7331	+0.1445	-0.1445	-0.3152	+0.4649	-0.4649	+0.0909	-0.0909
0.7156	0.7156	0.7156	3.48	3.48	3.48	0.554	+0.9096	-0.9096	+0.1163	-0.1163	0.3863	+0.5937	-0.5937	+0.0759	-0.0759
0.7505	0.7505	0.7505	4.16	4.16	4.16	1.6109	+0.956	-0.956	+0.2469	-0.2469	1.1124	+0.642	-0.642	+0.1666	-0.1666

