Path: /HepData/7076/d138-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.4250 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.425 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.3809	0.3809	0.3809	0.707	0.707	0.707	1.0644	+0.6857	-0.6857	+0.1645	-0.1645	0.6288	+0.3889	-0.3889	+0.0895	-0.0895
0.4235	0.4235	0.4235	0.844	0.844	0.844	1.4114	+0.7134	-0.7134	+0.1769	-0.1769	0.814	+0.3986	-0.3986	+0.0942	-0.0942
0.4678	0.4678	0.4678	1.01	1.01	1.01	-0.8271	+0.7827	-0.7827	+0.1217	-0.1217	-0.4326	+0.4336	-0.4336	+0.0567	-0.0567
0.5109	0.5109	0.5109	1.2	1.2	1.2	-0.8649	+0.8951	-0.8951	+0.167	-0.167	-0.453	+0.495	-0.495	+0.0842	-0.0842
0.5562	0.5562	0.5562	1.44	1.44	1.44	-0.0513	+0.7032	-0.7032	+0.1359	-0.1359	-0.0119	+0.394	-0.394	+0.0656	-0.0656
0.5981	0.5981	0.5981	1.71	1.71	1.71	1.8328	+0.6889	-0.6889	+0.2111	-0.2111	1.064	+0.3909	-0.3909	+0.115	-0.115
0.6408	0.6408	0.6408	2.05	2.05	2.05	-0.2847	+0.7449	-0.7449	+0.1138	-0.1138	-0.1398	+0.4305	-0.4305	+0.0572	-0.0572
0.6799	0.6799	0.6799	2.44	2.44	2.44	-0.4158	+0.7823	-0.7823	+0.1829	-0.1829	-0.2183	+0.4632	-0.4632	+0.1062	-0.1062
0.7176	0.7176	0.7176	2.92	2.92	2.92	0.0495	+0.8261	-0.8261	+0.108	-0.108	0.0555	+0.5031	-0.5031	+0.0632	-0.0632
0.7518	0.7518	0.7518	3.48	3.48	3.48	1.0573	+1.0244	-1.0244	+0.1994	-0.1994	0.7015	+0.6466	-0.6466	+0.1246	-0.1246
0.7836	0.7836	0.7836	4.16	4.16	4.16	1.0135	+1.122	-1.122	+0.2768	-0.2768	0.6799	+0.733	-0.733	+0.1805	-0.1805

