Path: /HepData/7076/d178-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.6250 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.625 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.2867	0.2867	0.2867		0.707	0.707	0.707	-0.1849	+0.4423	-0.4423	+0.0644	-0.0644	-0.1014	+0.3066	-0.3066	+0.0356	-0.0356
	0.3243	0.3243	0.3243		0.844	0.844	0.844	0.1531	+0.4745	-0.4745	+0.0575	-0.0575	0.1317	+0.3223	-0.3223	+0.027	-0.027
	0.3648	0.3648	0.3648		1.01	1.01	1.01	0.107	+0.5194	-0.5194	+0.0561	-0.0561	0.1004	+0.3466	-0.3466	+0.0232	-0.0232
	0.4056	0.4056	0.4056		1.2	1.2	1.2	0.9073	+0.5772	-0.5772	+0.1439	-0.1439	0.628	+0.3802	-0.3802	+0.0902	-0.0902
	0.4502	0.4502	0.4502		1.44	1.44	1.44	-0.4034	+0.4126	-0.4126	+0.0783	-0.0783	-0.2356	+0.2718	-0.2718	+0.0425	-0.0425
	0.493	0.493	0.493		1.71	1.71	1.71	-0.5799	+0.4143	-0.4143	+0.1214	-0.1214	-0.3555	+0.2723	-0.2723	+0.0747	-0.0747
	0.5382	0.5382	0.5382		2.05	2.05	2.05	0.7463	+0.4308	-0.4308	+0.1013	-0.1013	0.5276	+0.2837	-0.2837	+0.0618	-0.0618
	0.5811	0.5811	0.5811		2.44	2.44	2.44	0.6363	+0.4687	-0.4687	+0.1265	-0.1265	0.449	+0.3109	-0.3109	+0.0822	-0.0822
	0.6241	0.6241	0.6241		2.92	2.92	2.92	0.112	+0.5195	-0.5195	+0.089	-0.089	0.0996	+0.3488	-0.3488	+0.0581	-0.0581
	0.6643	0.6643	0.6643		3.48	3.48	3.48	0.7098	+0.6708	-0.6708	+0.1069	-0.1069	0.5113	+0.4599	-0.4599	+0.0728	-0.0728
	0.7028	0.7028	0.7028		4.16	4.16	4.16	0.0491	+0.7335	-0.7335	+0.0634	-0.0634	0.0571	+0.5131	-0.5131	+0.043	-0.043

