Path: /HepData/7076/d243-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.1650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.165 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1567	0.1567	0.1567	0.707	0.707	0.707	0.0229	+0.2618	-0.2618	+0.0217	-0.0217	0.0341	+0.2278	-0.2278	+0.0097	-0.0097
0.1815	0.1815	0.1815	0.844	0.844	0.844	0.2733	+0.2787	-0.2787	+0.0458	-0.0458	0.2503	+0.2393	-0.2393	+0.0356	-0.0356
0.2097	0.2097	0.2097	1.01	1.01	1.01	0.4568	+0.2978	-0.2978	+0.0695	-0.0695	0.4042	+0.2521	-0.2521	+0.0566	-0.0566
0.2397	0.2397	0.2397	1.2	1.2	1.2	0.8606	+0.3393	-0.3393	+0.1035	-0.1035	0.738	+0.2835	-0.2835	+0.085	-0.085
0.2745	0.2745	0.2745	1.44	1.44	1.44	-0.0606	+0.2339	-0.2339	+0.0694	-0.0694	-0.0336	+0.1946	-0.1946	+0.0558	-0.0558
0.31	0.31	0.31	1.71	1.71	1.71	-0.1321	+0.2243	-0.2243	+0.0618	-0.0618	-0.0868	+0.1847	-0.1847	+0.0494	-0.0494
0.3501	0.3501	0.3501	2.05	2.05	2.05	0.1537	+0.2272	-0.2272	+0.0525	-0.0525	0.1506	+0.1853	-0.1853	+0.0414	-0.0414
0.3907	0.3907	0.3907	2.44	2.44	2.44	0.2741	+0.2432	-0.2432	+0.0532	-0.0532	0.2458	+0.1968	-0.1968	+0.0427	-0.0427
0.4342	0.4342	0.4342	2.92	2.92	2.92	0.267	+0.2471	-0.2471	+0.0584	-0.0584	0.2396	+0.1991	-0.1991	+0.0474	-0.0474
0.4777	0.4777	0.4777	3.48	3.48	3.48	0.7102	+0.306	-0.306	+0.0889	-0.0889	0.5981	+0.2469	-0.2469	+0.0722	-0.0722

