Path: /HepData/7076/d217-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.9050 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.905 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.2047	0.2047	0.2047	0.707	0.707	0.707	0.1672	+0.3311	-0.3311	+0.0375	-0.0375	0.1583	+0.2676	-0.2676	+0.0227	-0.0227
0.235	0.235	0.235	0.844	0.844	0.844	-0.1492	+0.3557	-0.3557	+0.0433	-0.0433	-0.0939	+0.2823	-0.2823	+0.0273	-0.0273
0.2688	0.2688	0.2688	1.01	1.01	1.01	0.8744	+0.3797	-0.3797	+0.1148	-0.1148	0.7076	+0.2961	-0.2961	+0.087	-0.087
0.304	0.304	0.304	1.2	1.2	1.2	-0.5539	+0.4083	-0.4083	+0.0658	-0.0658	-0.3989	+0.3136	-0.3136	+0.0461	-0.0461
0.3439	0.3439	0.3439	1.44	1.44	1.44	0.1722	+0.2736	-0.2736	+0.0676	-0.0676	0.1567	+0.2093	-0.2093	+0.048	-0.048
0.3836	0.3836	0.3836	1.71	1.71	1.71	0.3062	+0.2683	-0.2683	+0.0509	-0.0509	0.2576	+0.203	-0.203	+0.0334	-0.0334
0.4273	0.4273	0.4273	2.05	2.05	2.05	0.593	+0.2881	-0.2881	+0.0849	-0.0849	0.472	+0.2163	-0.2163	+0.0621	-0.0621
0.4704	0.4704	0.4704	2.44	2.44	2.44	0.5725	+0.3163	-0.3163	+0.0838	-0.0838	0.453	+0.2366	-0.2366	+0.0619	-0.0619
0.5152	0.5152	0.5152	2.92	2.92	2.92	0.5955	+0.3579	-0.3579	+0.0976	-0.0976	0.468	+0.2677	-0.2677	+0.0728	-0.0728
0.5588	0.5588	0.5588	3.48	3.48	3.48	0.2819	+0.4428	-0.4428	+0.0941	-0.0941	0.2357	+0.3337	-0.3337	+0.071	-0.071
0.6023	0.6023	0.6023	4.16	4.16	4.16	0.55	+0.5159	-0.5159	+0.1128	-0.1128	0.439	+0.3917	-0.3917	+0.0883	-0.0883

