Path: /HepData/7076/d144-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.4550 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.455 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.364	0.364	0.364	0.707	0.707	0.707	-0.8817	+0.6209	-0.6209	+0.1194	-0.1194	-0.4966	+0.3655	-0.3655	+0.0628	-0.0628
0.4059	0.4059	0.4059	0.844	0.844	0.844	1.1243	+0.6555	-0.6555	+0.1606	-0.1606	0.6734	+0.3795	-0.3795	+0.0884	-0.0884
0.4498	0.4498	0.4498	1.01	1.01	1.01	-0.0224	+0.7176	-0.7176	+0.0655	-0.0655	0.0107	+0.411	-0.411	+0.0175	-0.0175
0.4928	0.4928	0.4928	1.2	1.2	1.2	-1.4415	+0.8162	-0.8162	+0.1794	-0.1794	-0.798	+0.4654	-0.4654	+0.0959	-0.0959
0.5383	0.5383	0.5383	1.44	1.44	1.44	1.6923	+0.6313	-0.6313	+0.2657	-0.2657	1.0006	+0.3639	-0.3639	+0.1506	-0.1506
0.5806	0.5806	0.5806	1.71	1.71	1.71	0.2573	+0.6261	-0.6261	+0.1225	-0.1225	0.17	+0.3644	-0.3644	+0.0631	-0.0631
0.624	0.624	0.624	2.05	2.05	2.05	-0.3237	+0.6763	-0.6763	+0.1143	-0.1143	-0.1654	+0.3996	-0.3996	+0.0607	-0.0607
0.6639	0.6639	0.6639	2.44	2.44	2.44	0.7529	+0.7246	-0.7246	+0.1523	-0.1523	0.4724	+0.4369	-0.4369	+0.0892	-0.0892
0.7027	0.7027	0.7027	2.92	2.92	2.92	-1.0617	+0.7684	-0.7684	+0.1809	-0.1809	-0.6328	+0.475	-0.475	+0.1115	-0.1115
0.738	0.738	0.738	3.48	3.48	3.48	-0.1057	+0.9728	-0.9728	+0.1882	-0.1882	-0.0352	+0.6219	-0.6219	+0.1188	-0.1188
0.771	0.771	0.771	4.16	4.16	4.16	-0.7429	+1.0536	-1.0536	+0.1725	-0.1725	-0.4787	+0.6953	-0.6953	+0.1118	-0.1118

