Path: /HepData/7076/d78-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.1250 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.125 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.6481	0.6481	0.6481	0.707	0.707	0.707	-1.8774	+1.9754	-1.9754	+0.58	-0.58	-0.6202	+0.6238	-0.6238	+0.1635	-0.1635
0.6874	0.6874	0.6874	0.844	0.844	0.844	-2.6833	+1.9643	-1.9643	+0.6324	-0.6324	-0.8974	+0.6455	-0.6455	+0.1918	-0.1918
0.7246	0.7246	0.7246	1.01	1.01	1.01	-2.566	+2.189	-2.189	+0.4819	-0.4819	-0.8851	+0.7551	-0.7551	+0.1499	-0.1499
0.7576	0.7576	0.7576	1.2	1.2	1.2	-3.5815	+2.4988	-2.4988	+0.5259	-0.5259	-1.2987	+0.9087	-0.9087	+0.1772	-0.1772
0.7895	0.7895	0.7895	1.44	1.44	1.44	-2.3205	+2.0873	-2.0873	+0.5478	-0.5478	-0.9051	+0.8122	-0.8122	+0.2031	-0.2031
0.8167	0.8167	0.8167	1.71	1.71	1.71	-2.7364	+1.8378	-1.8378	+0.5282	-0.5282	-1.1212	+0.7625	-0.7625	+0.2123	-0.2123
0.8423	0.8423	0.8423	2.05	2.05	2.05	-1.5142	+1.9938	-1.9938	+0.3135	-0.3135	-0.657	+0.8857	-0.8857	+0.1311	-0.1311
0.8641	0.8641	0.8641	2.44	2.44	2.44	5.6997	+2.0927	-2.0927	+1.1263	-1.1263	2.6986	+0.9928	-0.9928	+0.5338	-0.5338
0.8838	0.8838	0.8838	2.92	2.92	2.92	1.4659	+2.3756	-2.3756	+0.546	-0.546	0.7778	+1.2071	-1.2071	+0.2747	-0.2747
0.9006	0.9006	0.9006	3.48	3.48	3.48	3.8025	+3.0671	-3.0671	+1.19	-1.19	2.0655	+1.6699	-1.6699	+0.6553	-0.6553
0.9155	0.9155	0.9155	4.16	4.16	4.16	2.9943	+3.1608	-3.1608	+0.5826	-0.5826	1.7357	+1.8319	-1.8319	+0.3425	-0.3425

