Path: /HepData/7076/d125-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.3650 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.365 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0481	0.0481	0.0481		0.0496	0.0496	0.0496	-0.0557	+0.3011	-0.3011	+0.0271	-0.0271	-0.0535	+0.2585	-0.2585	+0.0188	-0.0188
	0.0569	0.0569	0.0569		0.0592	0.0592	0.0592	0.1125	+0.279	-0.279	+0.0321	-0.0321	0.0873	+0.2339	-0.2339	+0.0228	-0.0228
	0.0672	0.0672	0.0672		0.0707	0.0707	0.0707	-0.191	+0.2622	-0.2622	+0.0409	-0.0409	-0.1645	+0.214	-0.214	+0.0282	-0.0282
	0.0792	0.0792	0.0792		0.0844	0.0844	0.0844	-0.0167	+0.2574	-0.2574	+0.0308	-0.0308	-0.0204	+0.2039	-0.2039	+0.0177	-0.0177
	0.0933	0.0933	0.0933		0.101	0.101	0.101	-0.0831	+0.2472	-0.2472	+0.0307	-0.0307	-0.0689	+0.1896	-0.1896	+0.0145	-0.0145
	0.1089	0.1089	0.1089		0.12	0.12	0.12	-0.1138	+0.2502	-0.2502	+0.0408	-0.0408	-0.0888	+0.1855	-0.1855	+0.0239	-0.0239
	0.1279	0.1279	0.1279		0.144	0.144	0.144	-0.3344	+0.2504	-0.2504	+0.0645	-0.0645	-0.2421	+0.1787	-0.1787	+0.0402	-0.0402
	0.1484	0.1484	0.1484		0.171	0.171	0.171	-0.2082	+0.2598	-0.2598	+0.046	-0.046	-0.1458	+0.1787	-0.1787	+0.0243	-0.0243
	0.1728	0.1728	0.1728		0.205	0.205	0.205	0.0713	+0.1434	-0.1434	+0.0317	-0.0317	0.0462	+0.0947	-0.0947	+0.017	-0.017
	0.1991	0.1991	0.1991		0.244	0.244	0.244	0.0903	+0.1274	-0.1274	+0.0342	-0.0342	0.0595	+0.081	-0.081	+0.02	-0.02
	0.2293	0.2293	0.2293		0.292	0.292	0.292	-0.2121	+0.1282	-0.1282	+0.0508	-0.0508	-0.1239	+0.0784	-0.0784	+0.0262	-0.0262
	0.2618	0.2618	0.2618		0.348	0.348	0.348	0.0248	+0.1262	-0.1262	+0.0293	-0.0293	0.0247	+0.0745	-0.0745	+0.0172	-0.0172
	0.2977	0.2977	0.2977		0.416	0.416	0.416	-0.1401	+0.1245	-0.1245	+0.0364	-0.0364	-0.0638	+0.0711	-0.0711	+0.0194	-0.0194
	0.3357	0.3357	0.3357		0.496	0.496	0.496	-0.0288	+0.1407	-0.1407	+0.0304	-0.0304	0.0045	+0.0781	-0.0781	+0.0197	-0.0197
	0.3762	0.3762	0.3762		0.592	0.592	0.592	0.1923	+0.1464	-0.1464	+0.0386	-0.0386	0.1291	+0.0794	-0.0794	+0.0271	-0.0271

