Path: /HepData/7076/d222-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.9550 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.955 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1938	0.1938	0.1938	0.707	0.707	0.707	0.2054	+0.3149	-0.3149	+0.0383	-0.0383	0.1903	+0.259	-0.259	+0.0254	-0.0254
0.223	0.223	0.223	0.844	0.844	0.844	-0.4525	+0.3296	-0.3296	+0.0738	-0.0738	-0.343	+0.2666	-0.2666	+0.0564	-0.0564
0.2557	0.2557	0.2557	1.01	1.01	1.01	-0.2777	+0.3527	-0.3527	+0.0367	-0.0367	-0.1969	+0.2805	-0.2805	+0.0214	-0.0214
0.2898	0.2898	0.2898	1.2	1.2	1.2	1.0361	+0.3848	-0.3848	+0.1364	-0.1364	0.8365	+0.3014	-0.3014	+0.1052	-0.1052
0.3287	0.3287	0.3287	1.44	1.44	1.44	0.2718	+0.26	-0.26	+0.0637	-0.0637	0.2397	+0.2029	-0.2029	+0.046	-0.046
0.3677	0.3677	0.3677	1.71	1.71	1.71	0.302	+0.252	-0.252	+0.0629	-0.0629	0.2584	+0.1945	-0.1945	+0.045	-0.045
0.4108	0.4108	0.4108	2.05	2.05	2.05	0.3382	+0.2757	-0.2757	+0.0693	-0.0693	0.2889	+0.2109	-0.2109	+0.0512	-0.0512
0.4535	0.4535	0.4535	2.44	2.44	2.44	0.4565	+0.3023	-0.3023	+0.0808	-0.0808	0.3752	+0.2302	-0.2302	+0.0608	-0.0608
0.4983	0.4983	0.4983	2.92	2.92	2.92	-0.1265	+0.3351	-0.3351	+0.063	-0.063	-0.0684	+0.2547	-0.2547	+0.0473	-0.0473
0.542	0.542	0.542	3.48	3.48	3.48	0.0353	+0.4278	-0.4278	+0.0632	-0.0632	0.0519	+0.3271	-0.3271	+0.0481	-0.0481
0.5859	0.5859	0.5859	4.16	4.16	4.16	0.6221	+0.4937	-0.4937	+0.1002	-0.1002	0.5018	+0.3796	-0.3796	+0.0777	-0.0777

