Path: /HepData/7076/d101-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.2450 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.245 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0691	0.0691	0.0691		0.0496	0.0496	0.0496	0.2131	+0.2752	-0.2752	+0.0399	-0.0399	0.1457	+0.2055	-0.2055	+0.0188	-0.0188
	0.0814	0.0814	0.0814		0.0592	0.0592	0.0592	-0.5622	+0.2384	-0.2384	+0.0708	-0.0708	-0.4189	+0.171	-0.171	+0.042	-0.042
	0.0957	0.0957	0.0957		0.0707	0.0707	0.0707	-5.0E-4	+0.2254	-0.2254	+0.0461	-0.0461	-0.0187	+0.1548	-0.1548	+0.0155	-0.0155
	0.1121	0.1121	0.1121		0.0844	0.0844	0.0844	-0.6137	+0.2227	-0.2227	+0.0901	-0.0901	-0.4173	+0.146	-0.146	+0.0513	-0.0513
	0.1313	0.1313	0.1313		0.101	0.101	0.101	-0.4834	+0.2158	-0.2158	+0.0794	-0.0794	-0.3118	+0.1347	-0.1347	+0.042	-0.042
	0.1522	0.1522	0.1522		0.12	0.12	0.12	-0.4757	+0.2193	-0.2193	+0.0781	-0.0781	-0.2862	+0.1304	-0.1304	+0.0395	-0.0395
	0.1773	0.1773	0.1773		0.144	0.144	0.144	-0.61	+0.2239	-0.2239	+0.0982	-0.0982	-0.3409	+0.1265	-0.1265	+0.051	-0.051
	0.2037	0.2037	0.2037		0.171	0.171	0.171	-0.6455	+0.2227	-0.2227	+0.1157	-0.1157	-0.3441	+0.12	-0.12	+0.0582	-0.0582
	0.2347	0.2347	0.2347		0.205	0.205	0.205	-0.3571	+0.137	-0.137	+0.0784	-0.0784	-0.1799	+0.0703	-0.0703	+0.0348	-0.0348
	0.2675	0.2675	0.2675		0.244	0.244	0.244	-0.4708	+0.1173	-0.1173	+0.1033	-0.1033	-0.2283	+0.0577	-0.0577	+0.0461	-0.0461
	0.3041	0.3041	0.3041		0.292	0.292	0.292	-0.5829	+0.1181	-0.1181	+0.1401	-0.1401	-0.2723	+0.0558	-0.0558	+0.062	-0.062
	0.3424	0.3424	0.3424		0.348	0.348	0.348	-0.4516	+0.1136	-0.1136	+0.0996	-0.0996	-0.2031	+0.0519	-0.0519	+0.0411	-0.0411
	0.3837	0.3837	0.3837		0.416	0.416	0.416	-0.65	+0.1122	-0.1122	+0.1235	-0.1235	-0.287	+0.0499	-0.0499	+0.0518	-0.0518
	0.426	0.426	0.426		0.496	0.496	0.496	-0.1367	+0.1233	-0.1233	+0.0419	-0.0419	-0.0599	+0.0538	-0.0538	+0.0122	-0.0122
	0.4697	0.4697	0.4697		0.592	0.592	0.592	-0.0888	+0.1305	-0.1305	+0.0346	-0.0346	-0.0353	+0.0564	-0.0564	+0.0108	-0.0108

