Path: /HepData/7076/d111-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.2950 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.295 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0587	0.0587	0.0587		0.0496	0.0496	0.0496	-0.3144	+0.3319	-0.3319	+0.062	-0.062	-0.2587	+0.2666	-0.2666	+0.0454	-0.0454
	0.0693	0.0693	0.0693		0.0592	0.0592	0.0592	-0.5475	+0.2713	-0.2713	+0.0757	-0.0757	-0.4336	+0.211	-0.211	+0.0535	-0.0535
	0.0816	0.0816	0.0816		0.0707	0.0707	0.0707	0.3547	+0.2729	-0.2729	+0.0552	-0.0552	0.2563	+0.2048	-0.2048	+0.0361	-0.0361
	0.0959	0.0959	0.0959		0.0844	0.0844	0.0844	0.3837	+0.2506	-0.2506	+0.0572	-0.0572	0.2732	+0.181	-0.181	+0.0357	-0.0357
	0.1127	0.1127	0.1127		0.101	0.101	0.101	-0.2642	+0.2431	-0.2431	+0.0532	-0.0532	-0.1785	+0.1684	-0.1684	+0.0264	-0.0264
	0.1311	0.1311	0.1311		0.12	0.12	0.12	-0.5491	+0.2477	-0.2477	+0.0832	-0.0832	-0.3588	+0.1645	-0.1645	+0.0483	-0.0483
	0.1533	0.1533	0.1533		0.144	0.144	0.144	-0.4543	+0.2484	-0.2484	+0.0809	-0.0809	-0.281	+0.1576	-0.1576	+0.045	-0.045
	0.177	0.177	0.177		0.171	0.171	0.171	-0.1717	+0.2504	-0.2504	+0.0495	-0.0495	-0.0973	+0.1521	-0.1521	+0.021	-0.021
	0.2049	0.2049	0.2049		0.205	0.205	0.205	-0.4007	+0.1434	-0.1434	+0.0817	-0.0817	-0.2259	+0.0832	-0.0832	+0.0417	-0.0417
	0.2348	0.2348	0.2348		0.244	0.244	0.244	-0.264	+0.1247	-0.1247	+0.0655	-0.0655	-0.1403	+0.0694	-0.0694	+0.03	-0.03
	0.2686	0.2686	0.2686		0.292	0.292	0.292	-0.2928	+0.1289	-0.1289	+0.074	-0.074	-0.1498	+0.0689	-0.0689	+0.034	-0.034
	0.3044	0.3044	0.3044		0.348	0.348	0.348	-0.3089	+0.1259	-0.1259	+0.0731	-0.0731	-0.1523	+0.065	-0.065	+0.0332	-0.0332
	0.3434	0.3434	0.3434		0.416	0.416	0.416	-0.1997	+0.1236	-0.1236	+0.0492	-0.0492	-0.0939	+0.0618	-0.0618	+0.0198	-0.0198
	0.3841	0.3841	0.3841		0.496	0.496	0.496	-0.49	+0.133	-0.133	+0.0849	-0.0849	-0.2352	+0.0649	-0.0649	+0.0387	-0.0387
	0.4267	0.4267	0.4267		0.592	0.592	0.592	-0.0613	+0.1453	-0.1453	+0.0328	-0.0328	-0.0225	+0.0697	-0.0697	+0.015	-0.015

