Path: /HepData/7076/d102-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.2450 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.245 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.5141	0.5141	0.5141	0.707	0.707	0.707	-0.3197	+0.8105	-0.8105	+0.0755	-0.0755	-0.1262	+0.3418	-0.3418	+0.0239	-0.0239
0.5581	0.5581	0.5581	0.844	0.844	0.844	-0.5881	+0.8281	-0.8281	+0.1087	-0.1087	-0.2389	+0.3517	-0.3517	+0.0398	-0.0398
0.6018	0.6018	0.6018	1.01	1.01	1.01	-0.4049	+0.917	-0.917	+0.0713	-0.0713	-0.1627	+0.3958	-0.3958	+0.0214	-0.0214
0.6423	0.6423	0.6423	1.2	1.2	1.2	-0.495	+1.0597	-1.0597	+0.0802	-0.0802	-0.2065	+0.468	-0.468	+0.0267	-0.0267
0.683	0.683	0.683	1.44	1.44	1.44	-1.1731	+0.9118	-0.9118	+0.1848	-0.1848	-0.5258	+0.4186	-0.4186	+0.081	-0.081
0.719	0.719	0.719	1.71	1.71	1.71	-0.224	+0.875	-0.875	+0.1304	-0.1304	-0.0968	+0.4175	-0.4175	+0.0576	-0.0576
0.7541	0.7541	0.7541	2.05	2.05	2.05	-0.6241	+0.9659	-0.9659	+0.1934	-0.1934	-0.3047	+0.4816	-0.4816	+0.0944	-0.0944
0.785	0.785	0.785	2.44	2.44	2.44	-0.1758	+1.0498	-1.0498	+0.0897	-0.0897	-0.0853	+0.5477	-0.5477	+0.0442	-0.0442
0.8138	0.8138	0.8138	2.92	2.92	2.92	0.6164	+1.1894	-1.1894	+0.1926	-0.1926	0.3543	+0.652	-0.652	+0.1062	-0.1062
0.8389	0.8389	0.8389	3.48	3.48	3.48	-1.2136	+1.621	-1.621	+0.7398	-0.7398	-0.6659	+0.9364	-0.9364	+0.4287	-0.4287
0.8616	0.8616	0.8616	4.16	4.16	4.16	0.1379	+1.8092	-1.8092	+0.4768	-0.4768	0.0868	+1.0993	-1.0993	+0.2899	-0.2899

