Path: /HepData/7076/d72-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.0950 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.095 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.6902	0.6902	0.6902	0.707	0.707	0.707	2.764	+3.0153	-3.0153	+0.7237	-0.7237	0.6723	+0.8729	-0.8729	+0.1991	-0.1991
0.7268	0.7268	0.7268	0.844	0.844	0.844	2.0627	+2.9634	-2.9634	+0.6062	-0.6062	0.5158	+0.9031	-0.9031	+0.1626	-0.1626
0.7609	0.7609	0.7609	1.01	1.01	1.01	-1.6871	+3.3763	-3.3763	+1.1101	-1.1101	-0.6325	+1.0919	-1.0919	+0.321	-0.321
0.7909	0.7909	0.7909	1.2	1.2	1.2	3.7787	+3.9094	-3.9094	+1.183	-1.183	1.233	+1.3458	-1.3458	+0.4102	-0.4102
0.8194	0.8194	0.8194	1.44	1.44	1.44	-0.7056	+3.3058	-3.3058	+0.8078	-0.8078	-0.3165	+1.2293	-1.2293	+0.2814	-0.2814
0.8435	0.8435	0.8435	1.71	1.71	1.71	1.4076	+2.8611	-2.8611	+0.6346	-0.6346	0.5489	+1.1432	-1.1432	+0.2473	-0.2473
0.866	0.866	0.866	2.05	2.05	2.05	-3.6373	+3.0701	-3.0701	+1.5692	-1.5692	-1.5664	+1.3215	-1.3215	+0.6677	-0.6677
0.8849	0.8849	0.8849	2.44	2.44	2.44	0.3288	+3.149	-3.149	+0.9582	-0.9582	0.1629	+1.4573	-1.4573	+0.4387	-0.4387
0.902	0.902	0.902	2.92	2.92	2.92	-0.2917	+3.6785	-3.6785	+0.6179	-0.6179	-0.1619	+1.8303	-1.8303	+0.3125	-0.3125
0.9164	0.9164	0.9164	3.48	3.48	3.48	11.3872	+4.5275	-4.5275	+3.8157	-3.8157	6.1248	+2.4269	-2.4269	+2.0551	-2.0551
0.9291	0.9291	0.9291	4.16	4.16	4.16	5.0767	+4.2206	-4.2206	+1.1878	-1.1878	2.9219	+2.4183	-2.4183	+0.6937	-0.6937

