Path: /HepData/7076/d77-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.1250 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.125 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1144	0.1144	0.1144	0.0496	0.0496	0.0496	0.0396	+1.042	-1.042	+0.2135	-0.2135	-0.0334	+0.5397	-0.5397	+0.0801	-0.0801
0.1336	0.1336	0.1336	0.0592	0.0592	0.0592	-0.3637	+0.778	-0.778	+0.2432	-0.2432	-0.2343	+0.3771	-0.3771	+0.0845	-0.0845
0.1555	0.1555	0.1555	0.0707	0.0707	0.0707	0.4474	+0.7523	-0.7523	+0.2006	-0.2006	0.1402	+0.3409	-0.3409	+0.0566	-0.0566
0.1802	0.1802	0.1802	0.0844	0.0844	0.0844	0.8354	+0.7308	-0.7308	+0.2036	-0.2036	0.3027	+0.31	-0.31	+0.0626	-0.0626
0.2083	0.2083	0.2083	0.101	0.101	0.101	0.4712	+0.7108	-0.7108	+0.1769	-0.1769	0.1504	+0.2826	-0.2826	+0.0342	-0.0342
0.2381	0.2381	0.2381	0.12	0.12	0.12	-0.0706	+0.6868	-0.6868	+0.2292	-0.2292	-0.0598	+0.2575	-0.2575	+0.0495	-0.0495
0.2728	0.2728	0.2728	0.144	0.144	0.144	-0.6728	+0.7066	-0.7066	+0.3601	-0.3601	-0.266	+0.2504	-0.2504	+0.1043	-0.1043
0.3082	0.3082	0.3082	0.171	0.171	0.171	-0.5065	+0.6876	-0.6876	+0.3085	-0.3085	-0.1853	+0.2324	-0.2324	+0.0824	-0.0824
0.3481	0.3481	0.3481	0.205	0.205	0.205	-0.0477	+0.4686	-0.4686	+0.2305	-0.2305	-0.0184	+0.1519	-0.1519	+0.0529	-0.0529
0.3886	0.3886	0.3886	0.244	0.244	0.244	0.4594	+0.3864	-0.3864	+0.241	-0.241	0.1414	+0.1214	-0.1214	+0.0586	-0.0586
0.432	0.432	0.432	0.292	0.292	0.292	0.4191	+0.3625	-0.3625	+0.2502	-0.2502	0.1255	+0.1114	-0.1114	+0.0591	-0.0591
0.4755	0.4755	0.4755	0.348	0.348	0.348	-0.5318	+0.362	-0.362	+0.2941	-0.2941	-0.166	+0.11	-0.11	+0.0711	-0.0711
0.5201	0.5201	0.5201	0.416	0.416	0.416	0.1497	+0.3433	-0.3433	+0.2185	-0.2185	0.0312	+0.1042	-0.1042	+0.0446	-0.0446
0.5637	0.5637	0.5637	0.496	0.496	0.496	0.9501	+0.377	-0.377	+0.2717	-0.2717	0.2586	+0.1157	-0.1157	+0.0689	-0.0689
0.6066	0.6066	0.6066	0.592	0.592	0.592	-0.0766	+0.3756	-0.3756	+0.2022	-0.2022	-0.0592	+0.1177	-0.1177	+0.038	-0.038

