Path: /HepData/7076/d123-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.3550 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.355 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0494	0.0494	0.0494		0.0496	0.0496	0.0496	-0.1693	+0.2988	-0.2988	+0.0269	-0.0269	-0.152	+0.2546	-0.2546	+0.0176	-0.0176
	0.0584	0.0584	0.0584		0.0592	0.0592	0.0592	-0.2111	+0.2789	-0.2789	+0.0521	-0.0521	-0.1851	+0.2318	-0.2318	+0.0397	-0.0397
	0.069	0.069	0.069		0.0707	0.0707	0.0707	0.4024	+0.2684	-0.2684	+0.0631	-0.0631	0.3133	+0.2169	-0.2169	+0.0499	-0.0499
	0.0813	0.0813	0.0813		0.0844	0.0844	0.0844	-0.3743	+0.2631	-0.2631	+0.051	-0.051	-0.3046	+0.2062	-0.2062	+0.0332	-0.0332
	0.0957	0.0957	0.0957		0.101	0.101	0.101	-0.69	+0.2532	-0.2532	+0.1071	-0.1071	-0.5327	+0.1918	-0.1918	+0.0761	-0.0761
	0.1117	0.1117	0.1117		0.12	0.12	0.12	-0.2387	+0.2556	-0.2556	+0.0445	-0.0445	-0.1834	+0.187	-0.187	+0.0242	-0.0242
	0.1311	0.1311	0.1311		0.144	0.144	0.144	0.1027	+0.2581	-0.2581	+0.0363	-0.0363	0.0651	+0.1816	-0.1816	+0.0217	-0.0217
	0.152	0.152	0.152		0.171	0.171	0.171	0.0924	+0.2658	-0.2658	+0.033	-0.033	0.0563	+0.1801	-0.1801	+0.0169	-0.0169
	0.1768	0.1768	0.1768		0.205	0.205	0.205	-0.0955	+0.1466	-0.1466	+0.0384	-0.0384	-0.0665	+0.0953	-0.0953	+0.0173	-0.0173
	0.2036	0.2036	0.2036		0.244	0.244	0.244	0.1329	+0.1293	-0.1293	+0.0395	-0.0395	0.0817	+0.0808	-0.0808	+0.023	-0.023
	0.2343	0.2343	0.2343		0.292	0.292	0.292	-0.2541	+0.1306	-0.1306	+0.0616	-0.0616	-0.1505	+0.0786	-0.0786	+0.0322	-0.0322
	0.2672	0.2672	0.2672		0.348	0.348	0.348	0.1093	+0.1298	-0.1298	+0.0361	-0.0361	0.0698	+0.0753	-0.0753	+0.0219	-0.0219
	0.3036	0.3036	0.3036		0.416	0.416	0.416	0.2386	+0.1289	-0.1289	+0.046	-0.046	0.1466	+0.0724	-0.0724	+0.0301	-0.0301
	0.342	0.342	0.342		0.496	0.496	0.496	0.2084	+0.1426	-0.1426	+0.04	-0.04	0.1317	+0.0778	-0.0778	+0.0278	-0.0278
	0.3828	0.3828	0.3828		0.592	0.592	0.592	-0.111	+0.1499	-0.1499	+0.0328	-0.0328	-0.0364	+0.08	-0.08	+0.0219	-0.0219

