Path: /HepData/7076/d85-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.1650 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.165 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.0945	0.0945	0.0945	0.0496	0.0496	0.0496	-0.8282	+0.5177	-0.5177	+0.1428	-0.1428	-0.5073	+0.3168	-0.3168	+0.0789	-0.0789
0.1107	0.1107	0.1107	0.0592	0.0592	0.0592	-0.1138	+0.4212	-0.4212	+0.0762	-0.0762	-0.0636	+0.2434	-0.2434	+0.0292	-0.0292
0.1294	0.1294	0.1294	0.0707	0.0707	0.0707	-0.3059	+0.4012	-0.4012	+0.0834	-0.0834	-0.1632	+0.2186	-0.2186	+0.028	-0.028
0.1507	0.1507	0.1507	0.0844	0.0844	0.0844	-0.6053	+0.3918	-0.3918	+0.1179	-0.1179	-0.3071	+0.201	-0.201	+0.047	-0.047
0.1752	0.1752	0.1752	0.101	0.101	0.101	-0.428	+0.3796	-0.3796	+0.1019	-0.1019	-0.2034	+0.1832	-0.1832	+0.0338	-0.0338
0.2015	0.2015	0.2015	0.12	0.12	0.12	-0.1496	+0.3861	-0.3861	+0.103	-0.103	-0.0652	+0.176	-0.176	+0.0328	-0.0328
0.2324	0.2324	0.2324	0.144	0.144	0.144	-0.4235	+0.4057	-0.4057	+0.1207	-0.1207	-0.1796	+0.1746	-0.1746	+0.0389	-0.0389
0.2645	0.2645	0.2645	0.171	0.171	0.171	0.1895	+0.3953	-0.3953	+0.0982	-0.0982	0.08	+0.1618	-0.1618	+0.0273	-0.0273
0.3012	0.3012	0.3012	0.205	0.205	0.205	-0.227	+0.2645	-0.2645	+0.0966	-0.0966	-0.0864	+0.1033	-0.1033	+0.0214	-0.0214
0.3391	0.3391	0.3391	0.244	0.244	0.244	-0.3792	+0.2229	-0.2229	+0.1173	-0.1173	-0.1405	+0.0837	-0.0837	+0.0304	-0.0304
0.3805	0.3805	0.3805	0.292	0.292	0.292	-0.3977	+0.209	-0.209	+0.127	-0.127	-0.143	+0.0761	-0.0761	+0.033	-0.033
0.4226	0.4226	0.4226	0.348	0.348	0.348	-0.2466	+0.2085	-0.2085	+0.0998	-0.0998	-0.0861	+0.0742	-0.0742	+0.0211	-0.0211
0.4666	0.4666	0.4666	0.416	0.416	0.416	-0.4405	+0.1966	-0.1966	+0.1124	-0.1124	-0.1526	+0.0691	-0.0691	+0.0288	-0.0288
0.5105	0.5105	0.5105	0.496	0.496	0.496	-0.4859	+0.217	-0.217	+0.1062	-0.1062	-0.1672	+0.076	-0.076	+0.0273	-0.0273
0.5546	0.5546	0.5546	0.592	0.592	0.592	-0.1409	+0.2409	-0.2409	+0.0701	-0.0701	-0.0441	+0.0851	-0.0851	+0.0136	-0.0136

