Path: /HepData/7076/d106-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.2650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.265 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.496	0.496	0.496		0.707	0.707	0.707	0.4392	+0.7945	-0.7945	+0.1559	-0.1559	0.2003	+0.3488	-0.3488	+0.066	-0.066
	0.5402	0.5402	0.5402		0.844	0.844	0.844	-1.3179	+0.8206	-0.8206	+0.2158	-0.2158	-0.5711	+0.3615	-0.3615	+0.0908	-0.0908
	0.5843	0.5843	0.5843		1.01	1.01	1.01	0.2397	+0.9143	-0.9143	+0.0684	-0.0684	0.1185	+0.4077	-0.4077	+0.0226	-0.0226
	0.6255	0.6255	0.6255		1.2	1.2	1.2	-0.2574	+1.049	-1.049	+0.0588	-0.0588	-0.1046	+0.4768	-0.4768	+0.0124	-0.0124
	0.6671	0.6671	0.6671		1.44	1.44	1.44	0.2894	+0.8729	-0.8729	+0.1665	-0.1665	0.1485	+0.411	-0.411	+0.0753	-0.0753
	0.7041	0.7041	0.7041		1.71	1.71	1.71	-0.6367	+0.8265	-0.8265	+0.1246	-0.1246	-0.2941	+0.403	-0.403	+0.0546	-0.0546
	0.7405	0.7405	0.7405		2.05	2.05	2.05	-1.1311	+0.9308	-0.9308	+0.2421	-0.2421	-0.5656	+0.4725	-0.4725	+0.1211	-0.1211
	0.7725	0.7725	0.7725		2.44	2.44	2.44	-1.4729	+1.001	-1.001	+0.216	-0.216	-0.7767	+0.53	-0.53	+0.1122	-0.1122
	0.8025	0.8025	0.8025		2.92	2.92	2.92	-1.6145	+1.1633	-1.1633	+0.272	-0.272	-0.8866	+0.6452	-0.6452	+0.1502	-0.1502
	0.8289	0.8289	0.8289		3.48	3.48	3.48	-2.077	+1.6365	-1.6365	+0.5443	-0.5443	-1.2187	+0.9556	-0.9556	+0.3169	-0.3169
	0.8527	0.8527	0.8527		4.16	4.16	4.16	-0.7101	+1.7669	-1.7669	+0.171	-0.171	-0.4329	+1.0828	-1.0828	+0.1032	-0.1032

