Path: /HepData/7076/d110-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.2850 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.285 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.4788	0.4788	0.4788	0.707	0.707	0.707	-0.3697	+0.8076	-0.8076	+0.1091	-0.1091	-0.1587	+0.3683	-0.3683	+0.0437	-0.0437
0.5231	0.5231	0.5231	0.844	0.844	0.844	1.4109	+0.8248	-0.8248	+0.2188	-0.2188	0.6552	+0.3762	-0.3762	+0.0988	-0.0988
0.5676	0.5676	0.5676	1.01	1.01	1.01	-0.3177	+0.9146	-0.9146	+0.0765	-0.0765	-0.1327	+0.4207	-0.4207	+0.0247	-0.0247
0.6093	0.6093	0.6093	1.2	1.2	1.2	2.3879	+1.0502	-1.0502	+0.3137	-0.3137	1.131	+0.4908	-0.4908	+0.1463	-0.1463
0.6517	0.6517	0.6517	1.44	1.44	1.44	1.0876	+0.8526	-0.8526	+0.3142	-0.3142	0.537	+0.4113	-0.4113	+0.1507	-0.1507
0.6897	0.6897	0.6897	1.71	1.71	1.71	0.3666	+0.8092	-0.8092	+0.1953	-0.1953	0.2051	+0.4028	-0.4028	+0.0943	-0.0943
0.7271	0.7271	0.7271	2.05	2.05	2.05	-0.0525	+0.9168	-0.9168	+0.1182	-0.1182	-0.0107	+0.4734	-0.4734	+0.056	-0.056
0.7602	0.7602	0.7602	2.44	2.44	2.44	-1.5556	+0.9975	-0.9975	+0.2927	-0.2927	-0.8208	+0.5359	-0.5359	+0.1568	-0.1568
0.7914	0.7914	0.7914	2.92	2.92	2.92	0.6018	+1.1634	-1.1634	+0.1939	-0.1939	0.3548	+0.6533	-0.6533	+0.1089	-0.1089
0.8189	0.8189	0.8189	3.48	3.48	3.48	-0.0697	+1.5839	-1.5839	+0.4188	-0.4188	-0.05	+0.935	-0.935	+0.2461	-0.2461
0.8439	0.8439	0.8439	4.16	4.16	4.16	-3.0532	+1.7914	-1.7914	+0.4742	-0.4742	-1.8653	+1.1078	-1.1078	+0.2963	-0.2963

