Path: /HepData/7076/d76-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.1150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.115 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.6617	0.6617	0.6617		0.707	0.707	0.707	-1.6445	+2.2597	-2.2597	+0.6693	-0.6693	-0.5669	+0.6937	-0.6937	+0.1699	-0.1699
	0.7001	0.7001	0.7001		0.844	0.844	0.844	0.9319	+2.2077	-2.2077	+0.6366	-0.6366	0.2571	+0.7078	-0.7078	+0.1858	-0.1858
	0.7364	0.7364	0.7364		1.01	1.01	1.01	-0.038	+2.4906	-2.4906	+0.5902	-0.5902	-0.0341	+0.8411	-0.8411	+0.1818	-0.1818
	0.7685	0.7685	0.7685		1.2	1.2	1.2	9.093	+2.8499	-2.8499	+2.1902	-2.1902	3.2353	+1.0179	-1.0179	+0.785	-0.785
	0.7993	0.7993	0.7993		1.44	1.44	1.44	-1.7472	+2.3531	-2.3531	+0.4529	-0.4529	-0.6773	+0.9022	-0.9022	+0.1567	-0.1567
	0.8255	0.8255	0.8255		1.71	1.71	1.71	0.1054	+2.0542	-2.0542	+0.4234	-0.4234	0.0283	+0.8418	-0.8418	+0.1625	-0.1625
	0.8501	0.8501	0.8501		2.05	2.05	2.05	0.0899	+2.2511	-2.2511	+0.4943	-0.4943	0.0554	+0.9898	-0.9898	+0.2118	-0.2118
	0.871	0.871	0.871		2.44	2.44	2.44	-5.6288	+2.3116	-2.3116	+1.0491	-1.0491	-2.6374	+1.0877	-1.0877	+0.4957	-0.4957
	0.8898	0.8898	0.8898		2.92	2.92	2.92	-2.3409	+2.6415	-2.6415	+0.8953	-0.8953	-1.1603	+1.3323	-1.3323	+0.455	-0.455
	0.9059	0.9059	0.9059		3.48	3.48	3.48	4.0573	+3.4033	-3.4033	+0.8452	-0.8452	2.2403	+1.8405	-1.8405	+0.4579	-0.4579
	0.92	0.92	0.92		4.16	4.16	4.16	-0.8448	+3.526	-3.526	+0.612	-0.612	-0.4545	+2.0339	-2.0339	+0.3458	-0.3458

