Path: /HepData/7076/d145-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.4650 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.465 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0377	0.0377	0.0377		0.0496	0.0496	0.0496	0.0312	+0.2268	-0.2268	+0.0151	-0.0151	0.0367	+0.2059	-0.2059	+0.0071	-0.0071
	0.0447	0.0447	0.0447		0.0592	0.0592	0.0592	-0.2367	+0.2174	-0.2174	+0.0409	-0.0409	-0.2009	+0.1942	-0.1942	+0.0347	-0.0347
	0.053	0.053	0.053		0.0707	0.0707	0.0707	-0.2292	+0.2041	-0.2041	+0.023	-0.023	-0.1875	+0.1791	-0.1791	+0.0157	-0.0157
	0.0626	0.0626	0.0626		0.0844	0.0844	0.0844	-0.0578	+0.1999	-0.1999	+0.0185	-0.0185	-0.035	+0.1718	-0.1718	+0.0082	-0.0082
	0.074	0.074	0.074		0.101	0.101	0.101	-0.2592	+0.1952	-0.1952	+0.0421	-0.0421	-0.202	+0.1639	-0.1639	+0.032	-0.032
	0.0867	0.0867	0.0867		0.12	0.12	0.12	-0.2986	+0.1892	-0.1892	+0.0309	-0.0309	-0.2297	+0.155	-0.155	+0.0197	-0.0197
	0.1022	0.1022	0.1022		0.144	0.144	0.144	-0.1764	+0.196	-0.196	+0.0278	-0.0278	-0.1265	+0.1561	-0.1561	+0.0158	-0.0158
	0.1191	0.1191	0.1191		0.171	0.171	0.171	-0.2194	+0.204	-0.204	+0.0297	-0.0297	-0.1558	+0.1578	-0.1578	+0.0167	-0.0167
	0.1395	0.1395	0.1395		0.205	0.205	0.205	-0.1329	+0.1002	-0.1002	+0.0264	-0.0264	-0.0856	+0.0751	-0.0751	+0.0129	-0.0129
	0.1618	0.1618	0.1618		0.244	0.244	0.244	-0.0906	+0.0926	-0.0926	+0.0257	-0.0257	-0.0513	+0.0672	-0.0672	+0.0119	-0.0119
	0.1876	0.1876	0.1876		0.292	0.292	0.292	0.2568	+0.0942	-0.0942	+0.0443	-0.0443	0.1952	+0.0661	-0.0661	+0.03	-0.03
	0.2158	0.2158	0.2158		0.348	0.348	0.348	0.0908	+0.0948	-0.0948	+0.0295	-0.0295	0.0777	+0.0644	-0.0644	+0.0174	-0.0174
	0.2475	0.2475	0.2475		0.416	0.416	0.416	0.1896	+0.1027	-0.1027	+0.0371	-0.0371	0.1434	+0.0676	-0.0676	+0.0243	-0.0243
	0.2817	0.2817	0.2817		0.496	0.496	0.496	0.1913	+0.1221	-0.1221	+0.0357	-0.0357	0.145	+0.078	-0.078	+0.0253	-0.0253
	0.3189	0.3189	0.3189		0.592	0.592	0.592	0.2048	+0.1527	-0.1527	+0.0369	-0.0369	0.1506	+0.0951	-0.0951	+0.0277	-0.0277

