Path: /HepData/7076/d88-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.1750 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.175 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.5863	0.5863	0.5863		0.707	0.707	0.707	0.2046	+1.1353	-1.1353	+0.2731	-0.2731	0.0821	+0.4088	-0.4088	+0.0951	-0.0951
	0.6285	0.6285	0.6285		0.844	0.844	0.844	2.7561	+1.1752	-1.1752	+0.4909	-0.4909	1.0278	+0.4334	-0.4334	+0.1803	-0.1803
	0.6694	0.6694	0.6694		1.01	1.01	1.01	-1.8678	+1.2823	-1.2823	+0.2597	-0.2597	-0.6974	+0.4887	-0.4887	+0.0947	-0.0947
	0.7063	0.7063	0.7063		1.2	1.2	1.2	0.2837	+1.4858	-1.4858	+0.1105	-0.1105	0.1267	+0.5887	-0.5887	+0.0356	-0.0356
	0.7427	0.7427	0.7427		1.44	1.44	1.44	0.7962	+1.3219	-1.3219	+0.3173	-0.3173	0.3481	+0.5528	-0.5528	+0.13	-0.13
	0.7741	0.7741	0.7741		1.71	1.71	1.71	-2.056	+1.2275	-1.2275	+0.3274	-0.3274	-0.8866	+0.5413	-0.5413	+0.1414	-0.1414
	0.8043	0.8043	0.8043		2.05	2.05	2.05	-0.339	+1.3541	-1.3541	+0.2109	-0.2109	-0.1414	+0.6325	-0.6325	+0.0953	-0.0953
	0.8302	0.8302	0.8302		2.44	2.44	2.44	0.6474	+1.4854	-1.4854	+0.4797	-0.4797	0.3337	+0.7351	-0.7351	+0.2384	-0.2384
	0.8541	0.8541	0.8541		2.92	2.92	2.92	-0.6588	+1.7831	-1.7831	+0.2559	-0.2559	-0.3411	+0.9363	-0.9363	+0.133	-0.133
	0.8746	0.8746	0.8746		3.48	3.48	3.48	-0.1294	+2.7266	-2.7266	+0.9184	-0.9184	-0.1141	+1.5204	-1.5204	+0.5072	-0.5072
	0.8929	0.8929	0.8929		4.16	4.16	4.16	4.9477	+2.8505	-2.8505	+1.1373	-1.1373	2.904	+1.6845	-1.6845	+0.6766	-0.6766

