Path: /HepData/7076/d94-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.2050 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.205 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.5535	0.5535	0.5535	0.707	0.707	0.707	0.8219	+0.9092	-0.9092	+0.2354	-0.2354	0.327	+0.3516	-0.3516	+0.091	-0.091
0.5968	0.5968	0.5968	0.844	0.844	0.844	-1.839	+0.9344	-0.9344	+0.2725	-0.2725	-0.7105	+0.3671	-0.3671	+0.1028	-0.1028
0.6391	0.6391	0.6391	1.01	1.01	1.01	-0.9265	+1.0444	-1.0444	+0.1321	-0.1321	-0.3592	+0.4207	-0.4207	+0.0472	-0.0472
0.6778	0.6778	0.6778	1.2	1.2	1.2	-0.9009	+1.21	-1.21	+0.1232	-0.1232	-0.3609	+0.503	-0.503	+0.0448	-0.0448
0.7163	0.7163	0.7163	1.44	1.44	1.44	-0.7304	+1.0854	-1.0854	+0.2315	-0.2315	-0.2968	+0.4727	-0.4727	+0.0981	-0.0981
0.7499	0.7499	0.7499	1.71	1.71	1.71	0.3448	+1.04	-1.04	+0.183	-0.183	0.1676	+0.4745	-0.4745	+0.0802	-0.0802
0.7824	0.7824	0.7824	2.05	2.05	2.05	-0.1512	+1.1553	-1.1553	+0.1428	-0.1428	-0.0663	+0.5551	-0.5551	+0.0654	-0.0654
0.8105	0.8105	0.8105	2.44	2.44	2.44	0.5412	+1.2452	-1.2452	+0.2454	-0.2454	0.2803	+0.6306	-0.6306	+0.1245	-0.1245
0.8366	0.8366	0.8366	2.92	2.92	2.92	-0.1693	+1.4766	-1.4766	+0.2466	-0.2466	-0.0937	+0.7896	-0.7896	+0.1311	-0.1311
0.8592	0.8592	0.8592	3.48	3.48	3.48	-0.0706	+2.0217	-2.0217	+0.4022	-0.4022	-0.0511	+1.1448	-1.1448	+0.2252	-0.2252
0.8794	0.8794	0.8794	4.16	4.16	4.16	-0.8448	+2.2882	-2.2882	+0.3414	-0.3414	-0.5173	+1.3683	-1.3683	+0.201	-0.201

