Path: /HepData/7076/d248-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.2150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.215 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.1494	0.1494	0.1494		0.707	0.707	0.707	-0.1055	+0.2518	-0.2518	+0.0256	-0.0256	-0.0798	+0.2212	-0.2212	+0.0163	-0.0163
	0.1734	0.1734	0.1734		0.844	0.844	0.844	-0.2432	+0.2682	-0.2682	+0.0335	-0.0335	-0.1964	+0.2326	-0.2326	+0.0243	-0.0243
	0.2006	0.2006	0.2006		1.01	1.01	1.01	-0.4998	+0.2891	-0.2891	+0.0661	-0.0661	-0.4118	+0.2475	-0.2475	+0.0544	-0.0544
	0.2297	0.2297	0.2297		1.2	1.2	1.2	0.5795	+0.3553	-0.3553	+0.0748	-0.0748	0.5082	+0.3003	-0.3003	+0.0613	-0.0613
	0.2635	0.2635	0.2635		1.44	1.44	1.44	0.0652	+0.2222	-0.2222	+0.0522	-0.0522	0.0747	+0.1872	-0.1872	+0.0418	-0.0418
	0.2982	0.2982	0.2982		1.71	1.71	1.71	0.6023	+0.214	-0.214	+0.0711	-0.0711	0.5241	+0.1785	-0.1785	+0.0582	-0.0582
	0.3375	0.3375	0.3375		2.05	2.05	2.05	0.2504	+0.2209	-0.2209	+0.0372	-0.0372	0.2283	+0.1824	-0.1824	+0.029	-0.029
	0.3774	0.3774	0.3774		2.44	2.44	2.44	0.4111	+0.2377	-0.2377	+0.0674	-0.0674	0.3563	+0.1948	-0.1948	+0.0551	-0.0551
	0.4205	0.4205	0.4205		2.92	2.92	2.92	0.6326	+0.2435	-0.2435	+0.0875	-0.0875	0.5426	+0.1986	-0.1986	+0.0713	-0.0713
	0.4637	0.4637	0.4637		3.48	3.48	3.48	0.2444	+0.3032	-0.3032	+0.0678	-0.0678	0.2168	+0.2472	-0.2472	+0.0562	-0.0562

