Path: /HepData/7076/d200-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.7350 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.735 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.2493	0.2493	0.2493		0.707	0.707	0.707	0.2489	+0.3758	-0.3758	+0.0477	-0.0477	0.2083	+0.2804	-0.2804	+0.0264	-0.0264
	0.2839	0.2839	0.2839		0.844	0.844	0.844	0.3057	+0.4042	-0.4042	+0.0726	-0.0726	0.2477	+0.2955	-0.2955	+0.0467	-0.0467
	0.3218	0.3218	0.3218		1.01	1.01	1.01	0.7445	+0.4438	-0.4438	+0.105	-0.105	0.5592	+0.3184	-0.3184	+0.0707	-0.0707
	0.3605	0.3605	0.3605		1.2	1.2	1.2	0.3962	+0.5029	-0.5029	+0.0729	-0.0729	0.3066	+0.3555	-0.3555	+0.0444	-0.0444
	0.4035	0.4035	0.4035		1.44	1.44	1.44	0.761	+0.3445	-0.3445	+0.0986	-0.0986	0.5653	+0.2429	-0.2429	+0.0647	-0.0647
	0.4455	0.4455	0.4455		1.71	1.71	1.71	0.2466	+0.3453	-0.3453	+0.062	-0.062	0.1992	+0.2418	-0.2418	+0.0357	-0.0357
	0.4906	0.4906	0.4906		2.05	2.05	2.05	0.7713	+0.3706	-0.3706	+0.1178	-0.1178	0.5657	+0.2586	-0.2586	+0.0797	-0.0797
	0.5341	0.5341	0.5341		2.44	2.44	2.44	0.9166	+0.3993	-0.3993	+0.1147	-0.1147	0.6713	+0.2792	-0.2792	+0.0793	-0.0793
	0.5784	0.5784	0.5784		2.92	2.92	2.92	0.7226	+0.4488	-0.4488	+0.1298	-0.1298	0.5305	+0.3157	-0.3157	+0.091	-0.091
	0.6205	0.6205	0.6205		3.48	3.48	3.48	0.0516	+0.5456	-0.5456	+0.0515	-0.0515	0.0613	+0.3896	-0.3896	+0.0356	-0.0356
	0.6615	0.6615	0.6615		4.16	4.16	4.16	1.0628	+0.6107	-0.6107	+0.1634	-0.1634	0.7942	+0.4423	-0.4423	+0.1194	-0.1194

