Path: /HepData/7076/d252-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 2.2550 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 2.255 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.144	0.144	0.144	0.707	0.707	0.707	0.086	+0.2451	-0.2451	+0.0266	-0.0266	0.0881	+0.2169	-0.2169	+0.0185	-0.0185
0.1672	0.1672	0.1672	0.844	0.844	0.844	0.3038	+0.2614	-0.2614	+0.0722	-0.0722	0.2786	+0.2285	-0.2285	+0.0614	-0.0614
0.1937	0.1937	0.1937	1.01	1.01	1.01	0.5894	+0.3084	-0.3084	+0.0753	-0.0753	0.5242	+0.2662	-0.2662	+0.0633	-0.0633
0.2221	0.2221	0.2221	1.2	1.2	1.2	-0.4614	+0.3488	-0.3488	+0.067	-0.067	-0.377	+0.2975	-0.2975	+0.0552	-0.0552
0.2552	0.2552	0.2552	1.44	1.44	1.44	0.2837	+0.2106	-0.2106	+0.0484	-0.0484	0.2606	+0.179	-0.179	+0.039	-0.039
0.2892	0.2892	0.2892	1.71	1.71	1.71	0.4007	+0.2041	-0.2041	+0.0459	-0.0459	0.3574	+0.1719	-0.1719	+0.0369	-0.0369
0.3278	0.3278	0.3278	2.05	2.05	2.05	0.0818	+0.2114	-0.2114	+0.0494	-0.0494	0.0862	+0.1761	-0.1761	+0.0402	-0.0402
0.3673	0.3673	0.3673	2.44	2.44	2.44	-0.1493	+0.2226	-0.2226	+0.0541	-0.0541	-0.1075	+0.1841	-0.1841	+0.0439	-0.0439
0.4099	0.4099	0.4099	2.92	2.92	2.92	0.3487	+0.2291	-0.2291	+0.0603	-0.0603	0.3093	+0.1885	-0.1885	+0.0499	-0.0499
0.4529	0.4529	0.4529	3.48	3.48	3.48	0.2135	+0.2861	-0.2861	+0.0613	-0.0613	0.1979	+0.2353	-0.2353	+0.0511	-0.0511

