Path: /HepData/7076/d90-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.1850 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.185 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.575	0.575	0.575		0.707	0.707	0.707	-1.4501	+1.0474	-1.0474	+0.2391	-0.2391	-0.5263	+0.3865	-0.3865	+0.0842	-0.0842
	0.6176	0.6176	0.6176		0.844	0.844	0.844	0.6654	+1.0856	-1.0856	+0.1701	-0.1701	0.2616	+0.4091	-0.4091	+0.0607	-0.0607
	0.6591	0.6591	0.6591		1.01	1.01	1.01	0.8156	+1.1946	-1.1946	+0.1524	-0.1524	0.3301	+0.4639	-0.4639	+0.0559	-0.0559
	0.6967	0.6967	0.6967		1.2	1.2	1.2	-0.1876	+1.4018	-1.4018	+0.0631	-0.0631	-0.0621	+0.5645	-0.5645	+0.0077	-0.0077
	0.7338	0.7338	0.7338		1.44	1.44	1.44	0.1104	+1.224	-1.224	+0.2535	-0.2535	0.0712	+0.5191	-0.5191	+0.1043	-0.1043
	0.766	0.766	0.766		1.71	1.71	1.71	-1.4672	+1.1448	-1.1448	+0.2833	-0.2833	-0.6306	+0.5107	-0.5107	+0.1229	-0.1229
	0.7969	0.7969	0.7969		2.05	2.05	2.05	1.7914	+1.2661	-1.2661	+0.2851	-0.2851	0.8517	+0.5972	-0.5972	+0.1336	-0.1336
	0.8236	0.8236	0.8236		2.44	2.44	2.44	0.7696	+1.4087	-1.4087	+0.1907	-0.1907	0.3996	+0.7024	-0.7024	+0.0927	-0.0927
	0.8482	0.8482	0.8482		2.92	2.92	2.92	-3.6216	+1.6778	-1.6778	+0.7927	-0.7927	-1.8838	+0.8864	-0.8864	+0.4208	-0.4208
	0.8695	0.8695	0.8695		3.48	3.48	3.48	-1.0623	+2.3341	-2.3341	+0.354	-0.354	-0.5842	+1.3069	-1.3069	+0.1981	-0.1981
	0.8884	0.8884	0.8884		4.16	4.16	4.16	-0.3679	+2.571	-2.571	+0.3444	-0.3444	-0.2221	+1.5236	-1.5236	+0.2017	-0.2017

