Path: /HepData/7076/d216-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.8950 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.895 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.2069	0.2069	0.2069		0.707	0.707	0.707	0.4988	+0.3365	-0.3365	+0.0726	-0.0726	0.4252	+0.2709	-0.2709	+0.0549	-0.0549
	0.2375	0.2375	0.2375		0.844	0.844	0.844	-0.3074	+0.3555	-0.3555	+0.0742	-0.0742	-0.219	+0.2811	-0.2811	+0.0547	-0.0547
	0.2716	0.2716	0.2716		1.01	1.01	1.01	0.1607	+0.3795	-0.3795	+0.0734	-0.0734	0.1511	+0.2948	-0.2948	+0.0528	-0.0528
	0.307	0.307	0.307		1.2	1.2	1.2	-0.5812	+0.409	-0.409	+0.0807	-0.0807	-0.4176	+0.3129	-0.3129	+0.0581	-0.0581
	0.347	0.347	0.347		1.44	1.44	1.44	0.0502	+0.2755	-0.2755	+0.0891	-0.0891	0.0587	+0.2098	-0.2098	+0.0644	-0.0644
	0.3869	0.3869	0.3869		1.71	1.71	1.71	0.076	+0.2727	-0.2727	+0.0641	-0.0641	0.0862	+0.2056	-0.2056	+0.0444	-0.0444
	0.4307	0.4307	0.4307		2.05	2.05	2.05	0.2732	+0.288	-0.288	+0.0739	-0.0739	0.2313	+0.2156	-0.2156	+0.0531	-0.0531
	0.4738	0.4738	0.4738		2.44	2.44	2.44	0.0451	+0.3221	-0.3221	+0.0797	-0.0797	0.0663	+0.2401	-0.2401	+0.0577	-0.0577
	0.5187	0.5187	0.5187		2.92	2.92	2.92	-0.28	+0.3617	-0.3617	+0.12	-0.12	-0.1813	+0.2697	-0.2697	+0.0896	-0.0896
	0.5623	0.5623	0.5623		3.48	3.48	3.48	0.0438	+0.4432	-0.4432	+0.075	-0.075	0.057	+0.333	-0.333	+0.0563	-0.0563
	0.6056	0.6056	0.6056		4.16	4.16	4.16	1.128	+0.5071	-0.5071	+0.1827	-0.1827	0.8726	+0.384	-0.384	+0.14	-0.14

