Path: /HepData/7076/d116-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.3150 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.315 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.4548	0.4548	0.4548	0.707	0.707	0.707	-0.1983	+0.808	-0.808	+0.126	-0.126	-0.078	+0.3888	-0.3888	+0.056	-0.056
0.499	0.499	0.499	0.844	0.844	0.844	-0.52	+0.8333	-0.8333	+0.0984	-0.0984	-0.2296	+0.3993	-0.3993	+0.0386	-0.0386
0.5437	0.5437	0.5437	1.01	1.01	1.01	0.66	+0.9198	-0.9198	+0.1908	-0.1908	0.3353	+0.4424	-0.4424	+0.0888	-0.0888
0.5861	0.5861	0.5861	1.2	1.2	1.2	0.2662	+1.0513	-1.0513	+0.0859	-0.0859	0.1484	+0.5113	-0.5113	+0.031	-0.031
0.6295	0.6295	0.6295	1.44	1.44	1.44	0.2141	+0.8358	-0.8358	+0.1448	-0.1448	0.1211	+0.4175	-0.4175	+0.0657	-0.0657
0.6686	0.6686	0.6686	1.71	1.71	1.71	0.9988	+0.7953	-0.7953	+0.1414	-0.1414	0.5372	+0.4079	-0.4079	+0.0661	-0.0661
0.7075	0.7075	0.7075	2.05	2.05	2.05	1.1112	+0.8636	-0.8636	+0.1886	-0.1886	0.6037	+0.4574	-0.4574	+0.0968	-0.0968
0.7422	0.7422	0.7422	2.44	2.44	2.44	0.5144	+0.9436	-0.9436	+0.1531	-0.1531	0.2959	+0.5182	-0.5182	+0.0818	-0.0818
0.775	0.775	0.775	2.92	2.92	2.92	0.18	+1.0662	-1.0662	+0.279	-0.279	0.1332	+0.6097	-0.6097	+0.1592	-0.1592
0.8042	0.8042	0.8042	3.48	3.48	3.48	-1.5179	+1.5149	-1.5149	+0.3217	-0.3217	-0.8796	+0.9055	-0.9055	+0.1932	-0.1932
0.8308	0.8308	0.8308	4.16	4.16	4.16	1.6792	+1.6351	-1.6351	+0.3178	-0.3178	1.0637	+1.0208	-1.0208	+0.2006	-0.2006

