Path: /HepData/7076/d128-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.3750 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.375 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.412	0.412	0.412		0.707	0.707	0.707	0.0279	+0.778	-0.778	+0.0719	-0.0719	0.0422	+0.4119	-0.4119	+0.0271	-0.0271
	0.4555	0.4555	0.4555		0.844	0.844	0.844	0.0538	+0.8026	-0.8026	+0.0663	-0.0663	0.0551	+0.4202	-0.4202	+0.0167	-0.0167
	0.5003	0.5003	0.5003		1.01	1.01	1.01	1.0113	+0.9054	-0.9054	+0.3046	-0.3046	0.554	+0.4723	-0.4723	+0.1553	-0.1553
	0.5433	0.5433	0.5433		1.2	1.2	1.2	-0.1495	+1.0157	-1.0157	+0.1839	-0.1839	-0.0536	+0.5315	-0.5315	+0.089	-0.089
	0.588	0.588	0.588		1.44	1.44	1.44	-0.425	+0.7784	-0.7784	+0.19	-0.19	-0.2008	+0.4151	-0.4151	+0.0949	-0.0949
	0.6289	0.6289	0.6289		1.71	1.71	1.71	-0.5404	+0.7423	-0.7423	+0.2003	-0.2003	-0.2644	+0.4031	-0.4031	+0.1027	-0.1027
	0.6702	0.6702	0.6702		2.05	2.05	2.05	0.3432	+0.8056	-0.8056	+0.1441	-0.1441	0.2133	+0.4481	-0.4481	+0.0732	-0.0732
	0.7075	0.7075	0.7075		2.44	2.44	2.44	0.7281	+0.8421	-0.8421	+0.1012	-0.1012	0.4444	+0.4822	-0.4822	+0.0526	-0.0526
	0.7432	0.7432	0.7432		2.92	2.92	2.92	-1.0992	+0.9636	-0.9636	+0.2131	-0.2131	-0.6213	+0.5705	-0.5705	+0.1253	-0.1253
	0.7752	0.7752	0.7752		3.48	3.48	3.48	-1.6501	+1.3058	-1.3058	+0.3875	-0.3875	-0.9956	+0.8048	-0.8048	+0.2414	-0.2414
	0.8048	0.8048	0.8048		4.16	4.16	4.16	0.2358	+1.375	-1.375	+0.1618	-0.1618	0.1693	+0.8804	-0.8804	+0.1027	-0.1027

