Path: /HepData/7076/d87-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.1750 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.175 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0904	0.0904	0.0904		0.0496	0.0496	0.0496	-0.2237	+0.4405	-0.4405	+0.0586	-0.0586	-0.14	+0.2785	-0.2785	+0.0242	-0.0242
	0.1061	0.1061	0.1061		0.0592	0.0592	0.0592	-0.3745	+0.3705	-0.3705	+0.0857	-0.0857	-0.2219	+0.2218	-0.2218	+0.0416	-0.0416
	0.1241	0.1241	0.1241		0.0707	0.0707	0.0707	0.1186	+0.3469	-0.3469	+0.056	-0.056	0.0704	+0.1962	-0.1962	+0.0132	-0.0132
	0.1447	0.1447	0.1447		0.0844	0.0844	0.0844	-0.4652	+0.343	-0.343	+0.0917	-0.0917	-0.2449	+0.1829	-0.1829	+0.0375	-0.0375
	0.1684	0.1684	0.1684		0.101	0.101	0.101	-0.5443	+0.3321	-0.3321	+0.1101	-0.1101	-0.2705	+0.1669	-0.1669	+0.0458	-0.0458
	0.1939	0.1939	0.1939		0.12	0.12	0.12	-1.0293	+0.338	-0.338	+0.1893	-0.1893	-0.4862	+0.1606	-0.1606	+0.0839	-0.0839
	0.224	0.224	0.224		0.144	0.144	0.144	-0.5343	+0.3554	-0.3554	+0.113	-0.113	-0.2371	+0.1595	-0.1595	+0.0415	-0.0415
	0.2553	0.2553	0.2553		0.171	0.171	0.171	-0.8197	+0.3485	-0.3485	+0.1676	-0.1676	-0.3473	+0.1487	-0.1487	+0.0649	-0.0649
	0.2912	0.2912	0.2912		0.205	0.205	0.205	-0.24	+0.2281	-0.2281	+0.0836	-0.0836	-0.0954	+0.0927	-0.0927	+0.0217	-0.0217
	0.3284	0.3284	0.3284		0.244	0.244	0.244	-0.4085	+0.1964	-0.1964	+0.1126	-0.1126	-0.1576	+0.0768	-0.0768	+0.0344	-0.0344
	0.3692	0.3692	0.3692		0.292	0.292	0.292	-0.3636	+0.1813	-0.1813	+0.1116	-0.1116	-0.1354	+0.0685	-0.0685	+0.032	-0.032
	0.4109	0.4109	0.4109		0.348	0.348	0.348	-0.4878	+0.176	-0.176	+0.123	-0.123	-0.1778	+0.0649	-0.0649	+0.0375	-0.0375
	0.4547	0.4547	0.4547		0.416	0.416	0.416	-0.6837	+0.1739	-0.1739	+0.142	-0.142	-0.2454	+0.0632	-0.0632	+0.0458	-0.0458
	0.4985	0.4985	0.4985		0.496	0.496	0.496	-0.5186	+0.193	-0.193	+0.1019	-0.1019	-0.1828	+0.0697	-0.0697	+0.0304	-0.0304
	0.5427	0.5427	0.5427		0.592	0.592	0.592	-0.4105	+0.2023	-0.2023	+0.0764	-0.0764	-0.1423	+0.0735	-0.0735	+0.0215	-0.0215

