Path: /HepData/7076/d122-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.3450 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.345 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.4326	0.4326	0.4326		0.707	0.707	0.707	0.2057	+0.8015	-0.8015	+0.0635	-0.0635	0.1297	+0.4053	-0.4053	+0.0248	-0.0248
	0.4765	0.4765	0.4765		0.844	0.844	0.844	1.0528	+0.8319	-0.8319	+0.1428	-0.1428	0.5524	+0.4173	-0.4173	+0.0684	-0.0684
	0.5213	0.5213	0.5213		1.01	1.01	1.01	-2.008	+0.937	-0.937	+0.267	-0.267	-0.9842	+0.4699	-0.4699	+0.1289	-0.1289
	0.5641	0.5641	0.5641		1.2	1.2	1.2	0.6751	+1.0483	-1.0483	+0.1466	-0.1466	0.3643	+0.5294	-0.5294	+0.0665	-0.0665
	0.6083	0.6083	0.6083		1.44	1.44	1.44	0.459	+0.8118	-0.8118	+0.1145	-0.1145	0.2649	+0.4192	-0.4192	+0.0481	-0.0481
	0.6484	0.6484	0.6484		1.71	1.71	1.71	-1.6738	+0.7669	-0.7669	+0.1815	-0.1815	-0.8623	+0.4049	-0.4049	+0.0887	-0.0887
	0.6885	0.6885	0.6885		2.05	2.05	2.05	0.6518	+0.8332	-0.8332	+0.2554	-0.2554	0.3788	+0.4522	-0.4522	+0.1358	-0.1358
	0.7246	0.7246	0.7246		2.44	2.44	2.44	0.1556	+0.8624	-0.8624	+0.1646	-0.1646	0.1161	+0.4838	-0.4838	+0.0894	-0.0894
	0.759	0.759	0.759		2.92	2.92	2.92	-1.0958	+1.005	-1.005	+0.1301	-0.1301	-0.6166	+0.5848	-0.5848	+0.0739	-0.0739
	0.7896	0.7896	0.7896		3.48	3.48	3.48	-2.5284	+1.406	-1.406	+0.4533	-0.4533	-1.51	+0.8533	-0.8533	+0.2785	-0.2785
	0.8177	0.8177	0.8177		4.16	4.16	4.16	3.2468	+1.5313	-1.5313	+0.4627	-0.4627	2.0716	+0.9675	-0.9675	+0.2968	-0.2968

