Path: /HepData/7076/d133-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.4050 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.405 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.0434	0.0434	0.0434		0.0496	0.0496	0.0496	-0.5422	+0.2847	-0.2847	+0.0672	-0.0672	-0.4739	+0.251	-0.251	+0.0582	-0.0582
	0.0514	0.0514	0.0514		0.0592	0.0592	0.0592	-0.3188	+0.2578	-0.2578	+0.0364	-0.0364	-0.27	+0.2227	-0.2227	+0.0278	-0.0278
	0.0608	0.0608	0.0608		0.0707	0.0707	0.0707	-0.5336	+0.2414	-0.2414	+0.0591	-0.0591	-0.4435	+0.2038	-0.2038	+0.0467	-0.0467
	0.0717	0.0717	0.0717		0.0844	0.0844	0.0844	0.141	+0.2325	-0.2325	+0.0329	-0.0329	0.1239	+0.1913	-0.1913	+0.0229	-0.0229
	0.0846	0.0846	0.0846		0.101	0.101	0.101	-8.0E-4	+0.2325	-0.2325	+0.0282	-0.0282	0.0081	+0.186	-0.186	+0.0162	-0.0162
	0.099	0.099	0.099		0.12	0.12	0.12	-0.1711	+0.2332	-0.2332	+0.0317	-0.0317	-0.1239	+0.181	-0.181	+0.0171	-0.0171
	0.1165	0.1165	0.1165		0.144	0.144	0.144	0.0388	+0.2391	-0.2391	+0.0252	-0.0252	0.0384	+0.1795	-0.1795	+0.012	-0.012
	0.1354	0.1354	0.1354		0.171	0.171	0.171	0.148	+0.2424	-0.2424	+0.0337	-0.0337	0.1173	+0.1759	-0.1759	+0.021	-0.021
	0.158	0.158	0.158		0.205	0.205	0.205	0.09	+0.123	-0.123	+0.0295	-0.0295	0.0738	+0.086	-0.086	+0.0163	-0.0163
	0.1826	0.1826	0.1826		0.244	0.244	0.244	-0.1597	+0.1151	-0.1151	+0.0357	-0.0357	-0.0951	+0.0777	-0.0777	+0.0178	-0.0178
	0.2109	0.2109	0.2109		0.292	0.292	0.292	0.0704	+0.1163	-0.1163	+0.0304	-0.0304	0.0607	+0.0756	-0.0756	+0.0171	-0.0171
	0.2416	0.2416	0.2416		0.348	0.348	0.348	0.4148	+0.1169	-0.1169	+0.0695	-0.0695	0.278	+0.0735	-0.0735	+0.0449	-0.0449
	0.2758	0.2758	0.2758		0.416	0.416	0.416	0.0764	+0.1178	-0.1178	+0.0352	-0.0352	0.0688	+0.0716	-0.0716	+0.0214	-0.0214
	0.3123	0.3123	0.3123		0.496	0.496	0.496	-0.0972	+0.1383	-0.1383	+0.0323	-0.0323	-0.0306	+0.0816	-0.0816	+0.0187	-0.0187
	0.3515	0.3515	0.3515		0.592	0.592	0.592	0.2369	+0.1398	-0.1398	+0.0422	-0.0422	0.1648	+0.0805	-0.0805	+0.0284	-0.0284

