Path: /HepData/7076/d213-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.8650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.865 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.214	0.214	0.214		0.707	0.707	0.707	-0.8978	+0.3444	-0.3444	+0.1154	-0.1154	-0.6894	+0.274	-0.274	+0.0889	-0.0889
	0.2453	0.2453	0.2453		0.844	0.844	0.844	0.2532	+0.3658	-0.3658	+0.0571	-0.0571	0.2235	+0.2856	-0.2856	+0.0389	-0.0389
	0.2801	0.2801	0.2801		1.01	1.01	1.01	0.3512	+0.3879	-0.3879	+0.0586	-0.0586	0.2959	+0.2975	-0.2975	+0.0392	-0.0392
	0.3161	0.3161	0.3161		1.2	1.2	1.2	0.2335	+0.4253	-0.4253	+0.0475	-0.0475	0.2037	+0.3212	-0.3212	+0.0283	-0.0283
	0.3567	0.3567	0.3567		1.44	1.44	1.44	-0.0502	+0.2926	-0.2926	+0.0441	-0.0441	-0.0074	+0.22	-0.22	+0.0254	-0.0254
	0.3971	0.3971	0.3971		1.71	1.71	1.71	0.2565	+0.2916	-0.2916	+0.0578	-0.0578	0.2208	+0.2171	-0.2171	+0.0381	-0.0381
	0.4412	0.4412	0.4412		2.05	2.05	2.05	0.5044	+0.307	-0.307	+0.0812	-0.0812	0.4025	+0.2271	-0.2271	+0.0577	-0.0577
	0.4845	0.4845	0.4845		2.44	2.44	2.44	0.3999	+0.3347	-0.3347	+0.0678	-0.0678	0.3222	+0.2467	-0.2467	+0.0483	-0.0483
	0.5293	0.5293	0.5293		2.92	2.92	2.92	0.2572	+0.3765	-0.3765	+0.0948	-0.0948	0.2223	+0.278	-0.278	+0.0689	-0.0689
	0.5727	0.5727	0.5727		3.48	3.48	3.48	0.9394	+0.4508	-0.4508	+0.1748	-0.1748	0.7185	+0.3357	-0.3357	+0.1316	-0.1316
	0.6157	0.6157	0.6157		4.16	4.16	4.16	0.3861	+0.5175	-0.5175	+0.1007	-0.1007	0.3142	+0.3887	-0.3887	+0.0759	-0.0759

