Path: /HepData/7076/d225-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.9850 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.985 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.1878	0.1878	0.1878	0.707	0.707	0.707	0.0131	+0.3055	-0.3055	+0.0398	-0.0398	0.0307	+0.2538	-0.2538	+0.0277	-0.0277
0.2163	0.2163	0.2163	0.844	0.844	0.844	-0.0635	+0.3196	-0.3196	+0.0248	-0.0248	-0.0302	+0.2611	-0.2611	+0.0078	-0.0078
0.2482	0.2482	0.2482	1.01	1.01	1.01	-0.3362	+0.3433	-0.3433	+0.0479	-0.0479	-0.2472	+0.2759	-0.2759	+0.0336	-0.0336
0.2818	0.2818	0.2818	1.2	1.2	1.2	0.264	+0.3769	-0.3769	+0.0484	-0.0484	0.2333	+0.2984	-0.2984	+0.0336	-0.0336
0.3201	0.3201	0.3201	1.44	1.44	1.44	-0.1232	+0.2533	-0.2533	+0.0546	-0.0546	-0.071	+0.1998	-0.1998	+0.0394	-0.0394
0.3586	0.3586	0.3586	1.71	1.71	1.71	0.2234	+0.2451	-0.2451	+0.0528	-0.0528	0.2023	+0.1912	-0.1912	+0.0375	-0.0375
0.4013	0.4013	0.4013	2.05	2.05	2.05	-0.1753	+0.2764	-0.2764	+0.0473	-0.0473	-0.1108	+0.2136	-0.2136	+0.0338	-0.0338
0.4438	0.4438	0.4438	2.44	2.44	2.44	0.0417	+0.296	-0.296	+0.0514	-0.0514	0.0583	+0.2276	-0.2276	+0.0383	-0.0383
0.4884	0.4884	0.4884	2.92	2.92	2.92	0.3795	+0.3239	-0.3239	+0.0712	-0.0712	0.3144	+0.2484	-0.2484	+0.0544	-0.0544
0.5322	0.5322	0.5322	3.48	3.48	3.48	0.8428	+0.3864	-0.3864	+0.1088	-0.1088	0.675	+0.2979	-0.2979	+0.0844	-0.0844
0.5763	0.5763	0.5763	4.16	4.16	4.16	0.8824	+0.4506	-0.4506	+0.1507	-0.1507	0.704	+0.349	-0.349	+0.1182	-0.1182

