Path: /HepData/7076/d172-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.5950 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.595 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.2984	0.2984	0.2984		0.707	0.707	0.707	-0.4795	+0.4628	-0.4628	+0.0866	-0.0866	-0.2972	+0.3133	-0.3133	+0.0515	-0.0515
	0.3368	0.3368	0.3368		0.844	0.844	0.844	1.5548	+0.4896	-0.4896	+0.1807	-0.1807	1.0599	+0.3247	-0.3247	+0.1167	-0.1167
	0.378	0.378	0.378		1.01	1.01	1.01	0.3346	+0.5441	-0.5441	+0.0669	-0.0669	0.2479	+0.3548	-0.3548	+0.0316	-0.0316
	0.4192	0.4192	0.4192		1.2	1.2	1.2	0.479	+0.5965	-0.5965	+0.126	-0.126	0.3395	+0.3843	-0.3843	+0.0752	-0.0752
	0.4642	0.4642	0.4642		1.44	1.44	1.44	0.277	+0.4348	-0.4348	+0.0919	-0.0919	0.2132	+0.2804	-0.2804	+0.0507	-0.0507
	0.5071	0.5071	0.5071		1.71	1.71	1.71	1.02	+0.4407	-0.4407	+0.2201	-0.2201	0.6822	+0.2841	-0.2841	+0.1396	-0.1396
	0.5522	0.5522	0.5522		2.05	2.05	2.05	0.831	+0.4597	-0.4597	+0.1238	-0.1238	0.5694	+0.2975	-0.2975	+0.0761	-0.0761
	0.5948	0.5948	0.5948		2.44	2.44	2.44	0.532	+0.5019	-0.5019	+0.1011	-0.1011	0.3722	+0.3278	-0.3278	+0.0629	-0.0629
	0.6372	0.6372	0.6372		2.92	2.92	2.92	-0.9671	+0.5631	-0.5631	+0.1473	-0.1473	-0.6172	+0.3731	-0.3731	+0.0968	-0.0968
	0.6767	0.6767	0.6767		3.48	3.48	3.48	0.577	+0.7749	-0.7749	+0.1366	-0.1366	0.4201	+0.5252	-0.5252	+0.0914	-0.0914
	0.7145	0.7145	0.7145		4.16	4.16	4.16	0.5424	+0.8308	-0.8308	+0.1561	-0.1561	0.3955	+0.5761	-0.5761	+0.1087	-0.1087

