Path: /HepData/7076/d80-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.1350 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.135 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.6349	0.6349	0.6349	0.707	0.707	0.707	1.4673	+1.7412	-1.7412	+0.3027	-0.3027	0.4699	+0.5652	-0.5652	+0.0827	-0.0827
0.6749	0.6749	0.6749	0.844	0.844	0.844	-0.3707	+1.7752	-1.7752	+0.1953	-0.1953	-0.1235	+0.5976	-0.5976	+0.0355	-0.0355
0.713	0.713	0.713	1.01	1.01	1.01	1.0854	+1.9339	-1.9339	+0.2793	-0.2793	0.3922	+0.681	-0.681	+0.0866	-0.0866
0.747	0.747	0.747	1.2	1.2	1.2	-0.62	+2.2449	-2.2449	+0.2124	-0.2124	-0.2173	+0.8309	-0.8309	+0.0605	-0.0605
0.7799	0.7799	0.7799	1.44	1.44	1.44	-3.2597	+1.8778	-1.8778	+0.573	-0.573	-1.2756	+0.7419	-0.7419	+0.2205	-0.2205
0.8079	0.8079	0.8079	1.71	1.71	1.71	-1.9464	+1.6659	-1.6659	+0.4677	-0.4677	-0.8086	+0.7001	-0.7001	+0.1907	-0.1907
0.8345	0.8345	0.8345	2.05	2.05	2.05	4.1112	+1.8017	-1.8017	+0.688	-0.688	1.8529	+0.8087	-0.8087	+0.3091	-0.3091
0.8572	0.8572	0.8572	2.44	2.44	2.44	-2.2314	+1.8477	-1.8477	+0.3478	-0.3478	-1.064	+0.8844	-0.8844	+0.1631	-0.1631
0.8778	0.8778	0.8778	2.92	2.92	2.92	-5.8109	+2.105	-2.105	+0.8598	-0.8598	-2.9483	+1.0775	-1.0775	+0.4432	-0.4432
0.8954	0.8954	0.8954	3.48	3.48	3.48	0.8566	+2.8869	-2.8869	+0.5094	-0.5094	0.4605	+1.5818	-1.5818	+0.2788	-0.2788
0.911	0.911	0.911	4.16	4.16	4.16	2.6968	+2.9549	-2.9549	+0.8137	-0.8137	1.6051	+1.723	-1.723	+0.4807	-0.4807

