Path: /HepData/7076/d153-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.5050 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.505 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.0346	0.0346	0.0346	0.0496	0.0496	0.0496	-0.4626	+0.2004	-0.2004	+0.0323	-0.0323	-0.4191	+0.1847	-0.1847	+0.03	-0.03
0.041	0.041	0.041	0.0592	0.0592	0.0592	-0.1917	+0.1874	-0.1874	+0.0182	-0.0182	-0.1651	+0.1703	-0.1703	+0.0143	-0.0143
0.0486	0.0486	0.0486	0.0707	0.0707	0.0707	-0.4474	+0.1856	-0.1856	+0.0418	-0.0418	-0.3885	+0.166	-0.166	+0.0364	-0.0364
0.0575	0.0575	0.0575	0.0844	0.0844	0.0844	-0.0971	+0.179	-0.179	+0.0233	-0.0233	-0.0726	+0.1573	-0.1573	+0.0173	-0.0173
0.068	0.068	0.068	0.101	0.101	0.101	0.1945	+0.172	-0.172	+0.0353	-0.0353	0.1808	+0.1481	-0.1481	+0.0279	-0.0279
0.0798	0.0798	0.0798	0.12	0.12	0.12	-0.0729	+0.1694	-0.1694	+0.0216	-0.0216	-0.049	+0.1427	-0.1427	+0.0129	-0.0129
0.0943	0.0943	0.0943	0.144	0.144	0.144	0.2979	+0.1758	-0.1758	+0.0293	-0.0293	0.2555	+0.1444	-0.1444	+0.0206	-0.0206
0.11	0.11	0.11	0.171	0.171	0.171	0.3245	+0.1732	-0.1732	+0.0333	-0.0333	0.2708	+0.1386	-0.1386	+0.0239	-0.0239
0.1291	0.1291	0.1291	0.205	0.205	0.205	0.1598	+0.0823	-0.0823	+0.0251	-0.0251	0.1355	+0.064	-0.064	+0.0155	-0.0155
0.1499	0.1499	0.1499	0.244	0.244	0.244	-0.0309	+0.0815	-0.0815	+0.0206	-0.0206	-0.0115	+0.0615	-0.0615	+0.009	-0.009
0.1743	0.1743	0.1743	0.292	0.292	0.292	0.1582	+0.0785	-0.0785	+0.027	-0.027	0.1284	+0.0575	-0.0575	+0.0173	-0.0173
0.201	0.201	0.201	0.348	0.348	0.348	0.2138	+0.081	-0.081	+0.0313	-0.0313	0.1654	+0.0575	-0.0575	+0.0215	-0.0215
0.2312	0.2312	0.2312	0.416	0.416	0.416	0.2572	+0.0905	-0.0905	+0.0336	-0.0336	0.193	+0.0623	-0.0623	+0.0243	-0.0243
0.2639	0.2639	0.2639	0.496	0.496	0.496	0.2429	+0.0989	-0.0989	+0.0327	-0.0327	0.1819	+0.0661	-0.0661	+0.0255	-0.0255

