Path: /HepData/7076/d126-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.3650 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.365 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.4187	0.4187	0.4187	0.707	0.707	0.707	-0.9121	+0.7804	-0.7804	+0.1604	-0.1604	-0.448	+0.407	-0.407	+0.0775	-0.0775
0.4623	0.4623	0.4623	0.844	0.844	0.844	0.3035	+0.819	-0.819	+0.0816	-0.0816	0.1829	+0.4229	-0.4229	+0.0309	-0.0309
0.5072	0.5072	0.5072	1.01	1.01	1.01	-0.4516	+0.9097	-0.9097	+0.1138	-0.1138	-0.2084	+0.4684	-0.4684	+0.0472	-0.0472
0.5501	0.5501	0.5501	1.2	1.2	1.2	-0.0195	+1.0204	-1.0204	+0.1284	-0.1284	0.0154	+0.5278	-0.5278	+0.0562	-0.0562
0.5947	0.5947	0.5947	1.44	1.44	1.44	1.6246	+0.7858	-0.7858	+0.1998	-0.1998	0.8816	+0.4146	-0.4146	+0.0998	-0.0998
0.6353	0.6353	0.6353	1.71	1.71	1.71	0.8059	+0.7571	-0.7571	+0.1673	-0.1673	0.4637	+0.4074	-0.4074	+0.0824	-0.0824
0.6762	0.6762	0.6762	2.05	2.05	2.05	0.1196	+0.811	-0.811	+0.1989	-0.1989	0.0864	+0.4477	-0.4477	+0.1052	-0.1052
0.7131	0.7131	0.7131	2.44	2.44	2.44	2.2903	+0.836	-0.836	+0.466	-0.466	1.3235	+0.4756	-0.4756	+0.2667	-0.2667
0.7484	0.7484	0.7484	2.92	2.92	2.92	0.3259	+0.9572	-0.9572	+0.2884	-0.2884	0.2048	+0.5637	-0.5637	+0.169	-0.169
0.78	0.78	0.78	3.48	3.48	3.48	2.0587	+1.3646	-1.3646	+0.262	-0.262	1.2872	+0.8369	-0.8369	+0.1627	-0.1627
0.8091	0.8091	0.8091	4.16	4.16	4.16	0.2881	+1.4932	-1.4932	+0.3034	-0.3034	0.2173	+0.952	-0.952	+0.193	-0.193

