Path: /HepData/7076/d160-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 5.7000 GeV and W = 1.5350 GeV
Location: F 1, 2, 3, 4
ELAB : 5.7 GeV
RE : E- DEUT --> E- X
W : 1.535 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
xdesc	x	xlow	xhigh	x2desc	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
	0.3241	0.3241	0.3241		0.707	0.707	0.707	0.1537	+0.4842	-0.4842	+0.0778	-0.0778	0.1193	+0.3107	-0.3107	+0.0408	-0.0408
	0.364	0.364	0.364		0.844	0.844	0.844	0.9858	+0.5205	-0.5205	+0.1587	-0.1587	0.6412	+0.3275	-0.3275	+0.0953	-0.0953
	0.4065	0.4065	0.4065		1.01	1.01	1.01	-0.099	+0.5806	-0.5806	+0.0605	-0.0605	-0.0382	+0.3598	-0.3598	+0.0194	-0.0194
	0.4487	0.4487	0.4487		1.2	1.2	1.2	-0.0085	+0.6554	-0.6554	+0.0608	-0.0608	0.0189	+0.4024	-0.4024	+0.0181	-0.0181
	0.4941	0.4941	0.4941		1.44	1.44	1.44	0.2634	+0.4871	-0.4871	+0.0861	-0.0861	0.1897	+0.3004	-0.3004	+0.042	-0.042
	0.537	0.537	0.537		1.71	1.71	1.71	0.1501	+0.4969	-0.4969	+0.0986	-0.0986	0.1223	+0.3074	-0.3074	+0.0519	-0.0519
	0.5816	0.5816	0.5816		2.05	2.05	2.05	0.864	+0.528	-0.528	+0.1607	-0.1607	0.5579	+0.3292	-0.3292	+0.0964	-0.0964
	0.6233	0.6233	0.6233		2.44	2.44	2.44	1.7974	+0.5782	-0.5782	+0.2231	-0.2231	1.1621	+0.3655	-0.3655	+0.1406	-0.1406
	0.6645	0.6645	0.6645		2.92	2.92	2.92	1.0646	+0.6261	-0.6261	+0.1477	-0.1477	0.7023	+0.4033	-0.4033	+0.0943	-0.0943
	0.7024	0.7024	0.7024		3.48	3.48	3.48	-0.7019	+0.8202	-0.8202	+0.1118	-0.1118	-0.4426	+0.5423	-0.5423	+0.0727	-0.0727
	0.7383	0.7383	0.7383		4.16	4.16	4.16	-1.349	+0.9057	-0.9057	+0.1718	-0.1718	-0.905	+0.6146	-0.6146	+0.1156	-0.1156

