Path: /HepData/7076/d147-x1-y1
A1 and g1/F1 for the DEUT target at incident energy 1.6000 GeV and W = 1.4750 GeV
Location: F 1, 2, 3, 4
ELAB : 1.6 GeV
RE : E- DEUT --> E- X
W : 1.475 GeV
x: X
x2: Q**2 IN GEV**2
y : A1 : G1/F1
x	xlow	xhigh	x2	x2low	x2high	y	dy+	dy-	dy+	dy-	y	dy+	dy-	dy+	dy-	
0.0369	0.0369	0.0369	0.0496	0.0496	0.0496	-0.0835	+0.2178	-0.2178	+0.0146	-0.0146	-0.0679	+0.1985	-0.1985	+0.0084	-0.0084
0.0438	0.0438	0.0438	0.0592	0.0592	0.0592	0.3255	+0.2076	-0.2076	+0.032	-0.032	0.3026	+0.1863	-0.1863	+0.0258	-0.0258
0.0518	0.0518	0.0518	0.0707	0.0707	0.0707	-0.2772	+0.1957	-0.1957	+0.0254	-0.0254	-0.2312	+0.1726	-0.1726	+0.0189	-0.0189
0.0612	0.0612	0.0612	0.0844	0.0844	0.0844	-0.1451	+0.1943	-0.1943	+0.019	-0.019	-0.111	+0.168	-0.168	+0.0099	-0.0099
0.0724	0.0724	0.0724	0.101	0.101	0.101	-0.4342	+0.1892	-0.1892	+0.0467	-0.0467	-0.3518	+0.1599	-0.1599	+0.0366	-0.0366
0.0849	0.0849	0.0849	0.12	0.12	0.12	0.0269	+0.1848	-0.1848	+0.023	-0.023	0.0366	+0.1525	-0.1525	+0.0133	-0.0133
0.1001	0.1001	0.1001	0.144	0.144	0.144	0.2191	+0.1892	-0.1892	+0.0339	-0.0339	0.1891	+0.1519	-0.1519	+0.0243	-0.0243
0.1167	0.1167	0.1167	0.171	0.171	0.171	-0.041	+0.1964	-0.1964	+0.0215	-0.0215	-0.0187	+0.1533	-0.1533	+0.0089	-0.0089
0.1368	0.1368	0.1368	0.205	0.205	0.205	-0.0524	+0.0934	-0.0934	+0.0216	-0.0216	-0.0264	+0.0706	-0.0706	+0.0086	-0.0086
0.1587	0.1587	0.1587	0.244	0.244	0.244	-0.0072	+0.0897	-0.0897	+0.0224	-0.0224	0.0085	+0.0658	-0.0658	+0.0097	-0.0097
0.1841	0.1841	0.1841	0.292	0.292	0.292	-0.0638	+0.0922	-0.0922	+0.0235	-0.0235	-0.0308	+0.0654	-0.0654	+0.0108	-0.0108
0.2119	0.2119	0.2119	0.348	0.348	0.348	0.2249	+0.0911	-0.0911	+0.0384	-0.0384	0.17	+0.0626	-0.0626	+0.0259	-0.0259
0.2433	0.2433	0.2433	0.416	0.416	0.416	0.3285	+0.0966	-0.0966	+0.0469	-0.0469	0.2367	+0.0643	-0.0643	+0.0325	-0.0325
0.2771	0.2771	0.2771	0.496	0.496	0.496	0.3082	+0.1161	-0.1161	+0.0446	-0.0446	0.221	+0.0751	-0.0751	+0.032	-0.032
0.3139	0.3139	0.3139	0.592	0.592	0.592	0.455	+0.1625	-0.1625	+0.06	-0.06	0.3088	+0.1024	-0.1024	+0.0423	-0.0423

