 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 42  6  2.0757  1.5536  0.8172  0.4796  0.0501  0.0264  1.0051  0.1563 -0.0090  0.6417  0.9680 -0.0011  0.5284  0.2047  0.9860  0.2570  0.0269
 43  6  2.1283  1.5258  0.8031  0.3723  0.0296  0.0259  1.0063  0.1551 -0.0090  0.6419  0.9670 -0.0021  0.5487  0.1897  0.9883  0.2067  0.0165
 44  6  2.1785  1.5116  0.7872  0.4019  0.0233  0.0254  1.0070  0.1545 -0.0089  0.6419  0.9660 -0.0030  0.5692  0.1789  0.9905  0.2309  0.0134
 45  6  2.2260  1.4820  0.7726  0.3740  0.0182  0.0249  1.0052  0.1541 -0.0087  0.6418  0.9640 -0.0042  0.5851  0.1732  0.9926  0.2205  0.0107
 46  6  2.2761  1.4626  0.7547  0.3245  0.0141  0.0243  1.0042  0.1540 -0.0085  0.6420  0.9620 -0.0051  0.6036  0.1680  0.9946  0.1970  0.0086
 47  6  2.3251  1.4479  0.7351  0.3221  0.0117  0.0237  1.0040  0.1539 -0.0083  0.6419  0.9599 -0.0062  0.6227  0.1638  0.9965  0.2012  0.0073
 48  6  2.3751  1.4447  0.7121  0.3263  0.0102  0.0230  1.0038  0.1538 -0.0081  0.6416  0.9569 -0.0075  0.6444  0.1590  0.9984  0.2107  0.0066
 49  6  2.4261  1.4435  0.6864  0.2779  0.0100  0.0222  1.0031  0.1536 -0.0079  0.6412  0.9537 -0.0088  0.6674  0.1541  1.0003  0.1854  0.0067
 50  6  2.4751  1.4363  0.6606  0.2933  0.0088  0.0214  1.0040  0.1534 -0.0077  0.6409  0.9488 -0.0103  0.6887  0.1500  1.0022  0.2015  0.0060
 51  6  2.5258  1.4370  0.6312  0.2719  0.0080  0.0205  1.0058  0.1535 -0.0075  0.6409  0.9435 -0.0120  0.7121  0.1448  1.0041  0.1929  0.0057
 52  6  2.5751  1.4366  0.6004  0.2792  0.0076  0.0196  1.0091  0.1534 -0.0073  0.6407  0.9364 -0.0139  0.7353  0.1394  1.0061  0.2040  0.0055
 53  6  2.6245  1.4341  0.5683  0.2661  0.0071  0.0187  1.0131  0.1535 -0.0071  0.6406  0.9291 -0.0159  0.7579  0.1339  1.0082  0.2001  0.0053
 54  6  2.6761  1.4344  0.5321  0.2545  0.0068  0.0176  1.0185  0.1537 -0.0070  0.6407  0.9188 -0.0186  0.7822  0.1273  1.0103  0.1970  0.0052
 55  6  2.7258  1.4341  0.4948  0.2543  0.0065  0.0166  1.0271  0.1537 -0.0069  0.6406  0.9066 -0.0216  0.8057  0.1203  1.0124  0.2024  0.0051
 56  6  2.7756  1.4364  0.4552  0.2487  0.0063  0.0158  1.0456  0.1542 -0.0067  0.6406  0.8910 -0.0253  0.8294  0.1124  1.0145  0.2033  0.0052
 57  6  2.8257  1.4355  0.4137  0.2454  0.0061  0.0152  1.0671  0.1548 -0.0066  0.6408  0.8723 -0.0301  0.8526  0.1040  1.0165  0.2059  0.0051
 58  6  2.8703  1.4152  0.3787  0.2378  0.0067  0.0149  1.0854  0.1556 -0.0065  0.6410  0.8499 -0.0364  0.8701  0.0975  1.0184  0.2032  0.0057
 59  6  2.9019  1.3392  0.3686  0.1655  0.0334  0.0143  1.0803  0.1572 -0.0064  0.6427  0.8240 -0.0433  0.8709  0.0988  1.0201  0.1413  0.0286
 34  7  1.6761  1.8559  0.8857  0.4851  0.0527  0.0295  1.0019  0.1808 -0.0107  0.6424  0.9710 -0.0029  0.4621  0.2124  0.9642  0.2325  0.0253
 35  7  1.7280  1.8264  0.8786  0.5364  0.0427  0.0290  1.0020  0.1820 -0.0112  0.6425  0.9730 -0.0057  0.4631  0.2270  0.9611  0.2585  0.0206
 36  7  1.7745  1.8155  0.8705  0.5877  0.0383  0.0285  1.0021  0.1662 -0.0118  0.6426  0.9720 -0.0096  0.4690  0.2344  0.9635  0.2860  0.0186
 37  7  1.8234  1.8094  0.8607  0.4848  0.0267  0.0280  1.0022  0.1631 -0.0109  0.6426  0.9720 -0.0107  0.4736  0.2497  0.9659  0.2377  0.0131
 38  7  1.8748  1.7885  0.8507  0.4061  0.0229  0.0273  1.0031  0.1640 -0.0106  0.6425  0.9730 -0.0157  0.4794  0.2603  0.9726  0.2001  0.0113
 39  7  1.9250  1.7733  0.8397  0.3888  0.0192  0.0267  1.0040  0.1645 -0.0106  0.6424  0.9740 -0.0152  0.4930  0.2535  0.9773  0.1961  0.0097
 40  7  1.9764  1.7495  0.8281  0.4018  0.0163  0.0269  1.0041  0.1632 -0.0094  0.6423  0.9740 -0.0030  0.5122  0.2334  0.9761  0.2108  0.0085
 41  7  2.0271  1.7251  0.8157  0.4003  0.0146  0.0268  1.0046  0.1613 -0.0093  0.6421  0.9730  0.0008  0.5339  0.2100  0.9774  0.2186  0.0080
 42  7  2.0775  1.7248  0.7999  0.4159  0.0131  0.0262  1.0045  0.1594 -0.0096  0.6420  0.9729 -0.0005  0.5595  0.1884  0.9800  0.2375  0.0075
 43  7  2.1263  1.7121  0.7845  0.3962  0.0123  0.0257  1.0048  0.1582 -0.0096  0.6417  0.9710 -0.0015  0.5812  0.1737  0.9825  0.2343  0.0073
 44  7  2.1753  1.7188  0.7658  0.3891  0.0110  0.0252  1.0049  0.1573 -0.0095  0.6416  0.9704 -0.0026  0.6050  0.1617  0.9848  0.2389  0.0068
 45  7  2.2253  1.7130  0.7465  0.3652  0.0098  0.0245  1.0044  0.1569 -0.0093  0.6414  0.9688 -0.0038  0.6265  0.1535  0.9871  0.2319  0.0062
 46  7  2.2758  1.7170  0.7243  0.3607  0.0092  0.0238  1.0030  0.1564 -0.0091  0.6411  0.9667 -0.0048  0.6495  0.1465  0.9893  0.2368  0.0060
 47  7  2.3267  1.7140  0.7011  0.3521  0.0087  0.0231  1.0023  0.1563 -0.0089  0.6408  0.9647 -0.0061  0.6713  0.1412  0.9915  0.2383  0.0059
 48  7  2.3779  1.7171  0.6753  0.3399  0.0080  0.0223  1.0025  0.1562 -0.0087  0.6408  0.9617 -0.0075  0.6940  0.1361  0.9936  0.2374  0.0056
 49  7  2.4262  1.7078  0.6507  0.3348  0.0078  0.0216  1.0041  0.1561 -0.0085  0.6408  0.9584 -0.0092  0.7137  0.1323  0.9956  0.2400  0.0056
 50  7  2.4761  1.7085  0.6223  0.3133  0.0073  0.0207  1.0059  0.1559 -0.0084  0.6408  0.9533 -0.0111  0.7358  0.1277  0.9977  0.2312  0.0054
 51  7  2.5249  1.7128  0.5920  0.3171  0.0069  0.0199  1.0087  0.1558 -0.0082  0.6407  0.9473 -0.0133  0.7583  0.1226  0.9998  0.2405  0.0052
 52  7  2.5753  1.7157  0.5590  0.3077  0.0066  0.0189  1.0123  0.1558 -0.0080  0.6408  0.9413 -0.0156  0.7812  0.1172  1.0020  0.2399  0.0051
 53  7  2.6259  1.7099  0.5251  0.2924  0.0062  0.0180  1.0186  0.1557 -0.0079  0.6409  0.9336 -0.0182  0.8029  0.1119  1.0043  0.2338  0.0050
 54  7  2.6751  1.7132  0.4886  0.2887  0.0061  0.0171  1.0283  0.1559 -0.0077  0.6409  0.9233 -0.0215  0.8254  0.1056  1.0067  0.2366  0.0050
 55  7  2.7251  1.7099  0.4505  0.2919  0.0059  0.0164  1.0453  0.1558 -0.0076  0.6410  0.9093 -0.0255  0.8472  0.0991  1.0091  0.2450  0.0049
 56  7  2.7760  1.7072  0.4096  0.2750  0.0058  0.0159  1.0659  0.1563 -0.0075  0.6410  0.8927 -0.0302  0.8692  0.0917  1.0114  0.2363  0.0050
 57  7  2.8218  1.6812  0.3754  0.2645  0.0066  0.0158  1.0855  0.1567 -0.0074  0.6411  0.8722 -0.0359  0.8855  0.0862  1.0136  0.2311  0.0057
 58  7  2.8571  1.5905  0.3629  0.2654  0.0256  0.0156  1.0875  0.1579 -0.0073  0.6421  0.8474 -0.0429  0.8872  0.0870  1.0158  0.2317  0.0224
 25  8  1.2278  2.1603  0.9226  0.0968  0.0492  0.0277  1.0000  0.2129 -0.0022  0.6428  0.8910 -0.0315  0.4688  0.1572  0.8882  0.0511  0.0260
 26  8  1.2769  2.1442  0.9191  0.1717  0.0587  0.0279  1.0000  0.1775 -0.0085  0.6428  0.8960 -0.0081  0.4765  0.1401  0.9547  0.0856  0.0293
 27  8  1.3268  2.1292  0.9151  0.3463  0.0530  0.0291  1.0000  0.1573 -0.0103  0.6426  0.9040  0.0081  0.4824  0.1299  0.9517  0.1756  0.0269
 28  8  1.3733  2.1173  0.9109  0.4343  0.0499  0.0302  1.0000  0.1532 -0.0113  0.6426  0.9200  0.0131  0.4839  0.1328  0.9470  0.2219  0.0255
 29  8  1.4235  2.1135  0.9053  0.4288  0.0368  0.0301  1.0007  0.1560 -0.0132  0.6425  0.9360  0.0026  0.4794  0.1548  0.9377  0.2192  0.0188
 30  8  1.4755  2.0919  0.9001  0.5156  0.0285  0.0300  1.0011  0.1856 -0.0116  0.6425  0.9560 -0.0014  0.4595  0.2145  0.9244  0.2563  0.0142
 31  8  1.5274  2.0644  0.8948  0.4986  0.0218  0.0302  1.0013  0.2007 -0.0112  0.6425  0.9660  0.0010  0.4622  0.2170  0.9317  0.2474  0.0108
 32  8  1.5773  2.0590  0.8877  0.5710  0.0245  0.0298  1.0011  0.1671 -0.0139  0.6424  0.9630 -0.0019  0.4863  0.1741  0.9473  0.2932  0.0126
 33  8  1.6224  2.0520  0.8809  0.5545  0.0226  0.0296  1.0015  0.1639 -0.0132  0.6423  0.9660 -0.0022  0.4951  0.1700  0.9561  0.2871  0.0117
