 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 42  5  2.0759  1.2172  0.7375  0.3319  0.0296  0.0238  1.0048  0.1525 -0.0084  0.6520  0.9510 -0.0069  0.6128  0.2064  0.9916  0.2051  0.0183
 43  5  2.1255  1.2092  0.7137  0.3165  0.0278  0.0230  1.0086  0.1517 -0.0084  0.6520  0.9480 -0.0088  0.6401  0.1892  0.9937  0.2039  0.0179
 44  5  2.1746  1.2133  0.6861  0.3222  0.0258  0.0222  1.0109  0.1514 -0.0082  0.6520  0.9440 -0.0106  0.6688  0.1748  0.9957  0.2164  0.0173
 45  5  2.2256  1.2062  0.6570  0.2881  0.0243  0.0213  1.0147  0.1512 -0.0080  0.6520  0.9340 -0.0138  0.6953  0.1638  0.9976  0.2008  0.0170
 46  5  2.2747  1.2032  0.6259  0.3169  0.0229  0.0204  1.0197  0.1514 -0.0078  0.6520  0.9320 -0.0148  0.7213  0.1543  0.9994  0.2287  0.0165
 47  5  2.3244  1.2008  0.5919  0.3006  0.0213  0.0195  1.0254  0.1515 -0.0076  0.6520  0.9240 -0.0173  0.7476  0.1454  1.0011  0.2245  0.0159
 48  5  2.3759  1.2024  0.5532  0.2556  0.0205  0.0186  1.0441  0.1518 -0.0073  0.6520  0.9150 -0.0201  0.7756  0.1360  1.0028  0.1977  0.0159
 49  5  2.4252  1.2044  0.5133  0.2641  0.0203  0.0177  1.0576  0.1522 -0.0071  0.6520  0.9030 -0.0236  0.8024  0.1267  1.0045  0.2110  0.0162
 50  5  2.4751  1.1995  0.4717  0.2500  0.0189  0.0172  1.0808  0.1528 -0.0069  0.6520  0.8870 -0.0282  0.8280  0.1176  1.0061  0.2057  0.0155
 51  5  2.5257  1.2002  0.4254  0.2421  0.0188  0.0177  1.1247  0.1536 -0.0067  0.6520  0.8680 -0.0345  0.8549  0.1071  1.0078  0.2054  0.0160
 52  5  2.5736  1.1925  0.3809  0.2635  0.0202  0.0185  1.1617  0.1548 -0.0065  0.6520  0.8430 -0.0426  0.8786  0.0973  1.0096  0.2293  0.0176
 53  5  2.6054  1.1223  0.3648  0.3570  0.0733  0.0219  1.2263  0.1566 -0.0064  0.6520  0.8110 -0.0536  0.8824  0.0966  1.0115  0.3114  0.0639
 31  6  1.5281  1.4823  0.8810  0.4379  0.0870  0.0295  1.0043  0.1880 -0.0112  0.6520  0.9560  0.0042  0.4905  0.2217  0.9604  0.2236  0.0444
 32  6  1.5761  1.4815  0.8714  0.6683  0.0819  0.0292  1.0043  0.1568 -0.0135  0.6520  0.9510  0.0010  0.5087  0.1993  0.9769  0.3480  0.0426
 33  6  1.6250  1.4713  0.8617  0.4874  0.0728  0.0289  1.0044  0.1541 -0.0128  0.6520  0.9550 -0.0013  0.5132  0.2093  0.9855  0.2538  0.0379
 34  6  1.6749  1.4643  0.8503  0.5084  0.0521  0.0285  1.0046  0.1745 -0.0107  0.6520  0.9640 -0.0048  0.5093  0.2436  0.9794  0.2644  0.0271
 35  6  1.7271  1.4573  0.8371  0.4382  0.0423  0.0277  1.0039  0.1753 -0.0112  0.6520  0.9650 -0.0086  0.5175  0.2525  0.9745  0.2327  0.0225
 36  6  1.7759  1.4504  0.8237  0.4753  0.0440  0.0269  1.0026  0.1602 -0.0116  0.6520  0.9630 -0.0138  0.5301  0.2511  0.9739  0.2587  0.0239
 37  6  1.8259  1.4417  0.8087  0.4470  0.0382  0.0261  1.0021  0.1574 -0.0107  0.6520  0.9620 -0.0177  0.5383  0.2620  0.9749  0.2468  0.0211
 38  6  1.8768  1.4431  0.7907  0.3851  0.0339  0.0252  1.0020  0.1584 -0.0103  0.6520  0.9620 -0.0235  0.5522  0.2661  0.9819  0.2165  0.0190
 39  6  1.9259  1.4257  0.7742  0.3320  0.0329  0.0245  1.0021  0.1590 -0.0100  0.6520  0.9620 -0.0224  0.5688  0.2573  0.9860  0.1915  0.0190
 40  6  1.9753  1.4336  0.7525  0.3308  0.0287  0.0243  1.0042  0.1582 -0.0089  0.6520  0.9600 -0.0097  0.5979  0.2334  0.9836  0.2011  0.0174
 41  6  2.0251  1.4293  0.7305  0.3611  0.0269  0.0240  1.0053  0.1567 -0.0087  0.6520  0.9580 -0.0040  0.6278  0.2076  0.9836  0.2305  0.0171
 42  6  2.0766  1.4326  0.7045  0.3684  0.0257  0.0233  1.0080  0.1552 -0.0090  0.6520  0.9550 -0.0068  0.6602  0.1838  0.9860  0.2467  0.0172
 43  6  2.1256  1.4379  0.6773  0.3384  0.0244  0.0224  1.0093  0.1544 -0.0090  0.6520  0.9520 -0.0090  0.6903  0.1657  0.9883  0.2363  0.0170
 44  6  2.1746  1.4353  0.6492  0.3094  0.0224  0.0216  1.0121  0.1540 -0.0089  0.6520  0.9480 -0.0112  0.7172  0.1524  0.9905  0.2241  0.0162
 45  6  2.2243  1.4254  0.6197  0.3856  0.0214  0.0208  1.0195  0.1538 -0.0087  0.6520  0.9420 -0.0138  0.7420  0.1422  0.9926  0.2882  0.0160
