  2   4   0.900  85.000  0.316  3.883e+00  2.222e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.334  6.351e+00  2.712e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.351  1.083e+01  4.563e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.367  1.782e+01  5.689e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.382  2.486e+01  8.205e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.398  3.525e+01  9.209e-01 Meziani:1992xr 
  2   4   0.900  85.000  0.413  4.524e+01  1.341e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.427  5.389e+01  1.395e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.441  5.817e+01  1.505e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.455  5.801e+01  1.477e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.469  5.675e+01  1.527e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.481  5.114e+01  1.459e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.494  4.887e+01  1.468e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.506  5.006e+01  1.458e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.517  4.863e+01  1.867e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.529  5.316e+01  1.874e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.540  5.740e+01  2.196e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.550  6.539e+01  2.256e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.561  7.237e+01  2.277e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.571  7.681e+01  2.329e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.581  8.203e+01  2.987e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.591  8.585e+01  2.953e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.599  9.314e+01  6.809e+00 Meziani:1992xr 
  2   4   0.900  85.000  0.608  8.670e+01  6.457e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.492  4.100e+00  2.378e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.509  5.970e+00  2.535e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.527  9.340e+00  2.762e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.544  1.278e+01  3.121e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.561  1.621e+01  4.916e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.576  2.003e+01  5.252e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.592  2.227e+01  6.264e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.607  2.266e+01  6.159e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.621  2.234e+01  6.865e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.636  2.288e+01  6.773e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.650  2.264e+01  6.515e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.663  2.390e+01  6.573e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.676  2.424e+01  8.746e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.689  2.586e+01  8.937e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.701  2.917e+01  1.007e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.712  3.065e+01  1.020e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.724  3.686e+01  1.318e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.735  3.734e+01  1.357e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.746  4.196e+01  1.514e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.757  4.361e+01  1.516e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.767  4.630e+01  1.688e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.776  4.820e+01  1.678e+00 Meziani:1992xr 
  2   4   1.100  85.000  0.787  4.764e+01  9.454e-01 Meziani:1992xr 
  2   4   1.100  85.000  0.796  5.103e+01  9.453e-01 Meziani:1992xr 
  2   4   2.700  15.000  0.126  6.908e+02  6.213e+01 Meziani:1992xr 
  2   4   2.700  15.000  0.139  1.048e+03  7.590e+01 Meziani:1992xr 
  2   4   2.700  15.000  0.151  1.688e+03  9.119e+01 Meziani:1992xr 
  2   4   2.700  15.000  0.164  2.258e+03  1.018e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.176  3.128e+03  1.158e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.189  4.046e+03  1.282e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.201  5.146e+03  1.382e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.214  6.088e+03  1.462e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.226  7.271e+03  1.577e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.239  7.962e+03  1.656e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.251  8.543e+03  1.716e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.264  8.467e+03  1.767e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.276  8.494e+03  2.192e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.288  8.171e+03  2.074e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.300  7.131e+03  1.900e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.312  6.476e+03  1.784e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.323  5.794e+03  1.648e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.335  5.209e+03  1.557e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.347  4.718e+03  1.434e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.359  4.230e+03  1.354e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.370  3.790e+03  1.285e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.382  3.586e+03  1.304e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.394  3.569e+03  1.304e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.406  3.534e+03  1.362e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.417  3.387e+03  1.279e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.428  3.808e+03  1.284e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.439  3.710e+03  1.247e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.450  3.875e+03  1.266e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.461  3.972e+03  1.250e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.472  4.128e+03  1.258e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.484  3.925e+03  1.230e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.495  3.904e+03  1.214e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.506  4.347e+03  1.269e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.517  4.437e+03  1.304e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.528  4.448e+03  1.359e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.539  4.585e+03  1.417e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.550  4.573e+03  1.475e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.561  4.603e+03  1.422e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.571  4.615e+03  1.396e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.582  4.512e+03  1.373e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.592  4.670e+03  1.331e+02 Meziani:1992xr 
  2   4   2.700  15.000  0.603  4.490e+03  1.319e+02 Meziani:1992xr 
